"Country or Area","Year(s)","Value","Value Footnotes"
"Ecuador","2007","8.1 [6.6-9.8]",""
"Ecuador","2006","8.5 [6.9-10]",""
"Ecuador","2005","8.8 [7.2-11]",""
"Ecuador","2004","9.2 [7.5-11]",""
"Ecuador","2003","9.5 [7.8-11]",""
"Ecuador","2002","9.6 [7.8-12]",""
"Ecuador","2001","9.5 [7.8-11]",""
"Ecuador","2000","9.4 [7.7-11]",""
"Egypt","2012","0.17 [0.14-0.19]",""
"Egypt","2011","0.17 [0.15-0.2]",""
"Egypt","2010","0.18 [0.16-0.21]",""
"Egypt","2009","0.2 [0.17-0.23]",""
"Egypt","2008","0.22 [0.18-0.25]",""
"Egypt","2007","0.23 [0.19-0.27]",""
"Egypt","2006","0.24 [0.2-0.28]",""
"Egypt","2005","0.25 [0.21-0.29]",""
"Egypt","2004","0.25 [0.21-0.29]",""
"Egypt","2003","0.24 [0.2-0.28]",""
"Egypt","2002","0.21 [0.18-0.25]",""
"Egypt","2001","0.18 [0.16-0.22]",""
"Egypt","2000","0.15 [0.13-0.18]",""
"El Salvador","2012","3.2 [2.7-3.7]",""
"El Salvador","2011","2.8 [2.4-3.2]",""
"El Salvador","2010","3 [2.5-3.4]",""
"El Salvador","2009","3.2 [2.7-3.7]",""
"El Salvador","2008","3.4 [2.9-3.9]",""
"El Salvador","2007","3.4 [2.9-4.1]",""
"El Salvador","2006","3.7 [3-4.4]",""
"El Salvador","2005","4.4 [3.6-5.2]",""
"El Salvador","2004","3.8 [3.1-4.6]",""
"El Salvador","2003","3.9 [3.2-4.7]",""
"El Salvador","2002","4.4 [3.6-5.3]",""
"El Salvador","2001","4.1 [3.3-4.9]",""
"El Salvador","2000","3.9 [3.2-4.7]",""
"Equatorial Guinea","2012","27 [24-31]",""
"Equatorial Guinea","2011","29 [25-32]",""
"Equatorial Guinea","2010","26 [23-30]",""
"Equatorial Guinea","2009","22 [20-25]",""
"Equatorial Guinea","2008","23 [20-26]",""
"Equatorial Guinea","2007","21 [18-24]",""
"Equatorial Guinea","2006","19 [17-22]",""
"Equatorial Guinea","2005","18 [16-20]",""
"Equatorial Guinea","2004","16 [14-19]",""
"Equatorial Guinea","2003","15 [13-17]",""
"Equatorial Guinea","2002","14 [12-16]",""
"Equatorial Guinea","2001","13 [11-15]",""
"Equatorial Guinea","2000","12 [11-14]",""
"Eritrea","2012","12 [7.9-17]",""
"Eritrea","2011","13 [8.9-19]",""
"Eritrea","2010","14 [9.3-20]",""
"Eritrea","2009","14 [9.6-20]",""
"Eritrea","2008","16 [10-22]",""
"Eritrea","2007","18 [12-25]",""
"Eritrea","2006","20 [13-28]",""
"Eritrea","2005","22 [15-31]",""
"Eritrea","2004","24 [16-33]",""
"Eritrea","2003","24 [16-34]",""
"Eritrea","2002","25 [17-35]",""
"Eritrea","2001","25 [17-35]",""
"Eritrea","2000","25 [16-34]",""
"Estonia","2012","3 [2.7-3.4]",""
"Estonia","2011","3.3 [2.9-3.7]",""
"Estonia","2010","3.1 [2.7-3.5]",""
"Estonia","2009","3.7 [3.2-4.2]",""
"Estonia","2008","3.8 [3.3-4.3]",""
"Estonia","2007","4 [3.5-4.5]",""
"Estonia","2006","3.3 [2.9-3.7]",""
"Estonia","2005","3.3 [2.9-3.7]",""
"Estonia","2004","3.1 [2.7-3.5]",""
"Estonia","2003","2.7 [2.4-3.1]",""
"Estonia","2002","2.2 [1.9-2.5]",""
"Estonia","2001","1.9 [1.7-2.1]",""
"Estonia","2000","1.5 [1.4-1.7]",""
"Ethiopia","2012","25 [19-33]",""
"Ethiopia","2011","30 [22-39]",""
"Ethiopia","2010","35 [25-46]",""
"Ethiopia","2009","40 [27-55]",""
"Ethiopia","2008","46 [30-66]",""
"Ethiopia","2007","54 [34-80]",""
"Ethiopia","2006","63 [37-95]",""
"Ethiopia","2005","71 [42-107]",""
"Ethiopia","2004","78 [46-117]",""
"Ethiopia","2003","84 [50-127]",""
"Ethiopia","2002","89 [53-134]",""
"Ethiopia","2001","92 [54-138]",""
"Ethiopia","2000","93 [55-140]",""
"Fiji","2012","0.15 [0.13-0.17]",""
"Fiji","2011","0.15 [0.13-0.17]",""
"Fiji","2010","0.15 [0.13-0.17]",""
"Fiji","2009","0.18 [0.16-0.2]",""
"Fiji","2008","0.16 [0.14-0.18]",""
"Fiji","2007","0.16 [0.14-0.18]",""
"Fiji","2006","0.25 [0.22-0.28]",""
"Fiji","2005","0.24 [0.21-0.27]",""
"Fiji","2004","0.23 [0.2-0.26]",""
"Fiji","2003","0.2 [0.17-0.22]",""
"Fiji","2002","0.2 [0.17-0.22]",""
"Fiji","2001","0.16 [0.14-0.18]",""
"Fiji","2000","0.16 [0.14-0.18]",""
"Finland","2012","0.02 [0.02-0.02]",""
"Finland","2011","0.02 [0.02-0.02]",""
"Finland","2010","0.02 [0.02-0.02]",""
"Finland","2009","0.03 [0.03-0.04]",""
"Finland","2008","0.02 [0.02-0.02]",""
"Finland","2007","0.02 [0.01-0.02]",""
"Finland","2006","0.02 [0.01-0.02]",""
"Finland","2005","0.02 [0.02-0.02]",""
"Finland","2004","0.02 [0.01-0.02]",""
"Finland","2003","0.02 [0.02-0.02]",""
"Finland","2002","0.02 [0.02-0.02]",""
"Finland","2001","0.02 [0.02-0.02]",""
"Finland","2000","0.02 [0.02-0.03]",""
"France","2012","0.57 [0.54-0.61]",""
"France","2011","0.64 [0.6-0.68]",""
"France","2010","0.67 [0.63-0.71]",""
"France","2009","0.43 [0.41-0.46]",""
"France","2008","0.8 [0.75-0.85]",""
"France","2007","0.78 [0.73-0.83]",""
"France","2006","0.69 [0.65-0.74]",""
"France","2005","0.68 [0.63-0.72]",""
"France","2004","0.67 [0.63-0.72]",""
"France","2003","0.77 [0.72-0.81]",""
"France","2002","0.7 [0.66-0.74]",""
"France","2001","0.68 [0.64-0.73]",""
"France","2000","0.69 [0.64-0.73]",""
"Gabon","2012","115 [95-137]",""
"Gabon","2011","125 [103-149]",""
"Gabon","2010","136 [112-162]",""
"Gabon","2009","155 [127-185]",""
"Gabon","2008","162 [134-194]",""
"Gabon","2007","166 [137-199]",""
"Gabon","2006","171 [141-204]",""
"Gabon","2005","178 [146-212]",""
"Gabon","2004","182 [150-218]",""
"Gabon","2003","175 [144-208]",""
"Gabon","2002","165 [136-197]",""
"Gabon","2001","149 [122-177]",""
"Gabon","2000","132 [108-157]",""
"Gambia","2012","42 [35-50]",""
"Gambia","2011","44 [37-53]",""
"Gambia","2010","47 [39-56]",""
"Gambia","2009","45 [37-53]",""
"Gambia","2008","42 [34-50]",""
"Gambia","2007","39 [32-46]",""
"Gambia","2006","35 [28-42]",""
"Gambia","2005","33 [27-39]",""
"Gambia","2004","29 [24-35]",""
"Gambia","2003","26 [21-31]",""
"Gambia","2002","22 [18-27]",""
"Gambia","2001","19 [16-23]",""
"Gambia","2000","16 [13-19]",""
"Georgia","2012","1.2 [1-1.3]",""
"Georgia","2011","1.1 [0.98-1.2]",""
"Georgia","2010","0.98 [0.88-1.1]",""
"Georgia","2009","0.87 [0.78-0.97]",""
"Georgia","2008","0.81 [0.72-0.9]",""
"Georgia","2007","0.73 [0.65-0.81]",""
"Georgia","2006","0.7 [0.63-0.79]",""
"Georgia","2005","0.7 [0.62-0.78]",""
"Georgia","2004","0.69 [0.62-0.77]",""
"Georgia","2003","0.65 [0.58-0.73]",""
"Georgia","2002","0.61 [0.55-0.68]",""
"Georgia","2001","0.56 [0.5-0.62]",""
"Georgia","2000","0.51 [0.46-0.57]",""
"Germany","2012","0.04 [0.04-0.05]",""
"Germany","2011","0.04 [0.04-0.05]",""
"Germany","2010","0.04 [0.04-0.05]",""
"Germany","2009","0.05 [0.04-0.05]",""
"Germany","2008","0.04 [0.04-0.05]",""
"Germany","2007","0.04 [0.04-0.05]",""
"Germany","2006","0.05 [0.04-0.05]",""
"Germany","2005","0.05 [0.04-0.06]",""
"Germany","2004","0.05 [0.05-0.06]",""
"Germany","2003","0.06 [0.05-0.07]",""
"Germany","2002","0.05 [0.05-0.06]",""
"Germany","2001","0.05 [0.05-0.06]",""
"Germany","2000","0.06 [0.06-0.07]",""
"Ghana","2012","11 [9.6-12]",""
"Ghana","2011","13 [12-15]",""
"Ghana","2010","15 [13-17]",""
"Ghana","2009","17 [15-19]",""
"Ghana","2008","19 [16-22]",""
"Ghana","2007","21 [17-26]",""
"Ghana","2006","23 [18-29]",""
"Ghana","2005","25 [19-33]",""
"Ghana","2004","27 [20-36]",""
"Ghana","2003","29 [20-40]",""
"Ghana","2002","30 [20-42]",""
"Ghana","2001","31 [20-44]",""
"Ghana","2000","31 [20-46]",""
"Greece","2012","0.04 [0.03-0.04]",""
"Greece","2011","0.04 [0.03-0.04]",""
"Greece","2010","0.04 [0.03-0.04]",""
"Greece","2009","0.05 [0.04-0.06]",""
"Greece","2008","0.05 [0.04-0.06]",""
"Greece","2007","0.05 [0.05-0.06]",""
"Greece","2006","0.05 [0.05-0.06]",""
"Greece","2005","0.06 [0.05-0.07]",""
"Greece","2004","0.06 [0.05-0.07]",""
"Greece","2003","0.05 [0.04-0.05]",""
"Greece","2002","0.04 [0.04-0.05]",""
"Greece","2001","0.03 [0.03-0.04]",""
"Greece","2000","0.04 [0.04-0.05]",""
"Grenada","2012","0.46 [0-3]",""
"Grenada","2010","1 [0.08-3.2]",""
"Grenada","2009","0.83 [0.04-2.8]",""
"Guatemala","2012","10 [8.2-12]",""
"Guatemala","2011","9.5 [7.8-11]",""
"Guatemala","2010","9 [7.4-11]",""
"Guatemala","2009","8.1 [6.6-9.6]",""
"Guatemala","2008","7.8 [6.4-9.4]",""
"Guatemala","2007","8.2 [6.7-9.9]",""
"Guatemala","2006","8.4 [6.9-10]",""
"Guatemala","2005","7.8 [6.4-9.4]",""
"Guatemala","2004","7 [5.7-8.4]",""
"Guatemala","2003","7.8 [6.4-9.4]",""
"Guatemala","2002","7.9 [6.4-9.5]",""
"Guatemala","2001","7.4 [6.1-8.9]",""
"Guatemala","2000","6.9 [5.7-8.3]",""
"Guinea","2012","32 [27-39]",""
"Guinea","2011","33 [28-40]",""
"Guinea","2010","35 [29-42]",""
"Guinea","2009","37 [31-45]",""
"Guinea","2008","42 [34-50]",""
"Guinea","2007","42 [35-50]",""
"Guinea","2006","45 [37-54]",""
"Guinea","2005","47 [39-56]",""
"Guinea","2004","48 [39-57]",""
"Guinea","2003","48 [40-57]",""
"Guinea","2002","48 [39-57]",""
"Guinea","2001","42 [35-51]",""
"Guinea","2000","46 [38-55]",""
"Guinea-Bissau","2012","94 [77-112]",""
"Guinea-Bissau","2011","88 [73-105]",""
"Guinea-Bissau","2010","81 [67-97]",""
"Guinea-Bissau","2009","78 [64-93]",""
"Guinea-Bissau","2008","81 [66-97]",""
"Guinea-Bissau","2007","81 [66-97]",""
"Guinea-Bissau","2006","79 [64-94]",""
"Guinea-Bissau","2005","73 [59-87]",""
"Guinea-Bissau","2004","66 [54-79]",""
"Guinea-Bissau","2003","60 [49-72]",""
"Guinea-Bissau","2002","54 [44-65]",""
"Guinea-Bissau","2001","48 [40-58]",""
"Guinea-Bissau","2000","43 [35-52]",""
"Guyana","2012","25 [20-29]",""
"Guyana","2011","27 [22-33]",""
"Guyana","2010","28 [23-34]",""
"Guyana","2009","29 [24-35]",""
"Guyana","2008","30 [25-36]",""
"Guyana","2007","31 [25-37]",""
"Guyana","2006","33 [27-39]",""
"Guyana","2005","36 [29-43]",""
"Guyana","2004","38 [31-46]",""
"Guyana","2003","39 [31-46]",""
"Guyana","2002","37 [30-45]",""
"Guyana","2001","35 [29-42]",""
"Guyana","2000","33 [27-39]",""
"Haiti","2012","42 [35-50]",""
"Haiti","2011","45 [37-54]",""
"Haiti","2010","47 [39-56]",""
"Haiti","2009","50 [41-59]",""
"Haiti","2008","54 [44-65]",""
"Haiti","2007","59 [48-71]",""
"Haiti","2006","65 [54-79]",""
"Haiti","2005","71 [58-85]",""
"Haiti","2004","74 [61-89]",""
"Haiti","2003","77 [63-92]",""
"Haiti","2002","78 [64-94]",""
"Haiti","2001","79 [65-95]",""
"Haiti","2000","79 [65-95]",""
"Honduras","2012","2.1 [1.3-3.2]",""
"Honduras","2011","2.3 [1.4-3.4]",""
"Honduras","2010","2.5 [1.5-3.7]",""
"Honduras","2009","2.7 [1.7-4.1]",""
"Honduras","2008","3.1 [1.9-4.6]",""
"Honduras","2007","3.6 [2.2-5.4]",""
"Honduras","2006","4.4 [2.7-6.5]",""
"Honduras","2005","5.4 [3.3-7.9]",""
"Honduras","2004","6.7 [4.1-9.8]",""
"Honduras","2003","8.5 [5.2-12]",""
"Honduras","2002","10 [6.5-15]",""
"Honduras","2001","12 [7.6-18]",""
"Honduras","2000","14 [8.4-20]",""
"Hungary","2012","0.07 [0.06-0.08]",""
"Hungary","2011","0.06 [0.06-0.07]",""
"Hungary","2010","0.06 [0.05-0.07]",""
"Hungary","2009","0.06 [0.06-0.07]",""
"Hungary","2008","0.06 [0.06-0.07]",""
"Hungary","2007","0.07 [0.06-0.08]",""
"Hungary","2006","0.07 [0.06-0.08]",""
"Hungary","2005","0.08 [0.07-0.09]",""
"Hungary","2004","0.09 [0.08-0.1]",""
"Hungary","2003","0.1 [0.09-0.11]",""
"Hungary","2002","0.12 [0.1-0.13]",""
"Hungary","2001","0.13 [0.12-0.15]",""
"Hungary","2000","0.15 [0.13-0.17]",""
"Iceland","2012","0.24 [0.21-0.28]",""
"Iceland","2011","0.2 [0.17-0.22]",""
"Iceland","2010","0.56 [0.49-0.63]",""
"Iceland","2009","0.35 [0.31-0.4]",""
"Iceland","2008","0.17 [0.15-0.19]",""
"Iceland","2007","0.33 [0.29-0.37]",""
"Iceland","2006","0.33 [0.29-0.38]",""
"Iceland","2005","0.24 [0.21-0.27]",""
"Iceland","2004","0.25 [0.22-0.29]",""
"Iceland","2003","0.1 [0.09-0.12]",""
"Iceland","2002","0.15 [0.13-0.17]",""
"Iceland","2001","0.19 [0.17-0.22]",""
"Iceland","2000","0.19 [0.16-0.21]",""
"India","2012","10 [9.4-12]",""
"India","2011","11 [9.6-12]",""
"India","2010","11 [10-12]",""
"India","2009","12 [11-13]",""
"India","2008","13 [11-14]",""
"India","2007","14 [12-15]",""
"India","2006","15 [13-16]",""
"India","2005","16 [14-17]",""
"India","2004","16 [14-18]",""
"India","2003","16 [15-18]",""
"India","2002","16 [15-18]",""
"India","2001","16 [15-18]",""
"India","2000","16 [14-18]",""
"Indonesia","2012","3.1 [2.3-3.9]",""
"Indonesia","2011","2.7 [2.1-3.5]",""
"Indonesia","2010","2.4 [1.8-3]",""
"Indonesia","2009","2 [1.6-2.6]",""
"Indonesia","2008","1.7 [1.3-2.2]",""
"Indonesia","2007","1.3 [1-1.7]",""
"Indonesia","2006","1 [0.8-1.3]",""
"Indonesia","2005","0.76 [0.59-0.94]",""
"Indonesia","2004","0.5 [0.4-0.62]",""
"Indonesia","2003","0.28 [0.22-0.35]",""
"Indonesia","2002","0.12 [0.09-0.16]",""
"Indonesia","2001","0.06 [0.05-0.08]",""
"Indonesia","2000","0.04 [0.03-0.05]",""
"Iran (Islamic Republic of)","2012","0.38 [0.28-0.51]",""
"Iran (Islamic Republic of)","2011","0.37 [0.27-0.49]",""
"Iran (Islamic Republic of)","2010","0.35 [0.25-0.46]",""
"Iran (Islamic Republic of)","2009","0.33 [0.24-0.43]",""
"Iran (Islamic Republic of)","2008","0.32 [0.23-0.42]",""
"Iran (Islamic Republic of)","2007","0.31 [0.22-0.4]",""
"Iran (Islamic Republic of)","2006","0.3 [0.22-0.39]",""
"Iran (Islamic Republic of)","2005","0.29 [0.21-0.39]",""
"Iran (Islamic Republic of)","2004","0.29 [0.21-0.38]",""
"Iran (Islamic Republic of)","2003","0.28 [0.21-0.37]",""
"Iran (Islamic Republic of)","2002","0.27 [0.2-0.35]",""
"Iran (Islamic Republic of)","2001","0.25 [0.18-0.33]",""
"Iran (Islamic Republic of)","2000","0.23 [0.16-0.3]",""
"Iraq","2012","0 [0-0]",""
"Iraq","2011","0 [0-0]",""
"Iraq","2010","0.01 [0-0.03]",""
"Iraq","2009","0.01 [0-0.04]",""
"Iraq","2008","0 [0-0]",""
"Iraq","2007","0 [0-0]",""
"Iraq","2006","0 [0-0]",""
"Iraq","2005","0 [0-0]",""
"Iraq","2004","0 [0-0]",""
"Iraq","2003","0 [0-0]",""
"Iraq","2002","0 [0-0]",""
"Iraq","2001","0 [0-0]",""
"Iraq","2000","0 [0-0]",""
"Ireland","2012","0.09 [0.08-0.1]",""
"Ireland","2011","0.1 [0.09-0.11]",""
"Ireland","2010","0.1 [0.09-0.11]",""
"Ireland","2009","0.12 [0.1-0.13]",""
"Ireland","2008","0.1 [0.09-0.12]",""
"Ireland","2007","0.1 [0.09-0.12]",""
"Ireland","2006","0.1 [0.09-0.12]",""
"Ireland","2005","0.1 [0.08-0.11]",""
"Ireland","2004","0.09 [0.08-0.1]",""
"Ireland","2003","0.09 [0.08-0.1]",""
"Ireland","2002","0.08 [0.07-0.09]",""
"Ireland","2001","0.08 [0.07-0.09]",""
"Ireland","2000","0.08 [0.07-0.09]",""
"Israel","2012","0.29 [0.25-0.33]",""
"Israel","2011","0.24 [0.21-0.27]",""
"Israel","2010","0.19 [0.17-0.22]",""
"Israel","2009","0.2 [0.17-0.23]",""
"Israel","2008","0.18 [0.16-0.21]",""
"Israel","2007","0.23 [0.2-0.26]",""
"Israel","2006","0.19 [0.17-0.22]",""
"Israel","2005","0.21 [0.19-0.24]",""
"Israel","2004","0.26 [0.23-0.29]",""
"Israel","2003","0.26 [0.23-0.3]",""
"Israel","2002","0.25 [0.22-0.29]",""
"Israel","2001","0.28 [0.25-0.32]",""
"Israel","2000","0.32 [0.28-0.37]",""
"Italy","2012","0.1 [0.09-0.12]",""
"Italy","2011","0.1 [0.09-0.11]",""
"Italy","2010","0.09 [0.08-0.1]",""
"Italy","2009","0.11 [0.1-0.13]",""
"Italy","2008","0.12 [0.1-0.13]",""
"Italy","2007","0.08 [0.07-0.09]",""
"Italy","2006","0.12 [0.1-0.13]",""
"Italy","2005","0.11 [0.1-0.12]",""
"Italy","2004","0.11 [0.1-0.13]",""
"Italy","2003","0.12 [0.11-0.14]",""
"Italy","2002","0.11 [0.1-0.13]",""
"Italy","2001","0.12 [0.11-0.14]",""
"Italy","2000","0.1 [0.09-0.11]",""
"Jamaica","2012","1.5 [1.2-1.7]",""
"Jamaica","2011","1.5 [1.2-1.8]",""
"Jamaica","2010","1.5 [1.3-1.8]",""
"Jamaica","2009","1.6 [1.3-1.9]",""
"Jamaica","2008","1.7 [1.4-2]",""
"Jamaica","2007","1.8 [1.5-2.1]",""
"Jamaica","2006","1.8 [1.5-2.2]",""
"Jamaica","2005","2 [1.6-2.4]",""
"Jamaica","2004","2.1 [1.7-2.5]",""
"Jamaica","2003","2.1 [1.7-2.5]",""
"Jamaica","2002","2.1 [1.7-2.5]",""
"Jamaica","2001","2.1 [1.7-2.5]",""
"Jamaica","2000","2 [1.6-2.4]",""
"Japan","2012","0.08 [0.07-0.09]",""
"Japan","2011","0.08 [0.07-0.09]",""
"Japan","2010","0.08 [0.07-0.09]",""
"Japan","2009","0.09 [0.08-0.1]",""
"Japan","2008","0.1 [0.08-0.11]",""
"Japan","2007","0.1 [0.08-0.11]",""
"Japan","2006","0.1 [0.08-0.11]",""
"Japan","2005","0.1 [0.09-0.11]",""
"Japan","2004","0.11 [0.09-0.12]",""
"Japan","2003","0.11 [0.1-0.13]",""
"Japan","2002","0.11 [0.1-0.13]",""
"Japan","2001","0.12 [0.1-0.13]",""
"Japan","2000","0.12 [0.11-0.14]",""
"Jordan","2012","0 [0-0]",""
"Jordan","2008","0 [0-0]",""
"Kazakhstan","2012","1.6 [1.4-1.9]",""
"Kazakhstan","2011","2.2 [1.8-2.5]",""
"Kazakhstan","2010","1.9 [1.6-2.2]",""
"Kazakhstan","2009","1.9 [1.6-2.3]",""
"Kazakhstan","2008","1.7 [1.5-2]",""
"Kazakhstan","2007","1.9 [1.6-2.3]",""
"Kazakhstan","2006","1.8 [1.5-2.1]",""
"Kazakhstan","2005","1.9 [1.6-2.2]",""
"Kazakhstan","2004","1.9 [1.6-2.2]",""
"Kazakhstan","2003","1.8 [1.5-2.1]",""
"Kazakhstan","2002","1.8 [1.5-2.1]",""
"Kazakhstan","2001","1.8 [1.5-2.1]",""
"Kazakhstan","2000","1.6 [1.3-1.9]",""
"Kenya","2012","105 [101-109]",""
"Kenya","2011","116 [111-121]",""
"Kenya","2010","124 [119-129]",""
"Kenya","2009","134 [129-140]",""
"Kenya","2008","148 [142-155]",""
"Kenya","2007","158 [150-166]",""
"Kenya","2006","170 [161-179]",""
"Kenya","2005","177 [168-188]",""
"Kenya","2004","182 [171-193]",""
"Kenya","2003","180 [169-191]",""
"Kenya","2002","175 [164-186]",""
"Kenya","2001","165 [155-176]",""
"Kenya","2000","151 [141-161]",""
"Kiribati","2010","2.5 [1.7-3.4]",""
"Kiribati","2009","4.8 [0.26-16]",""
"Kuwait","2012","0.02 [0-0.09]",""
"Kuwait","2010","0.12 [0.02-0.31]",""
"Kuwait","2009","0.1 [0.09-0.12]",""
"Kuwait","2008","0.09 [0-0.28]",""
"Kuwait","2007","0.09 [0-0.3]",""
"Kuwait","2006","0.1 [0.01-0.31]",""
"Kuwait","2005","0.15 [0.02-0.41]",""
"Kuwait","2004","0.1 [0.01-0.34]",""
"Kuwait","2003","0.22 [0.05-0.52]",""
"Kuwait","2002","0.17 [0.02-0.46]",""
"Kuwait","2001","0.12 [0.01-0.38]",""
"Kuwait","2000","0.18 [0.02-0.49]",""
"Kyrgyzstan","2012","5.3 [4.4-6.3]",""
"Kyrgyzstan","2011","4.2 [3.4-5]",""
"Kyrgyzstan","2010","3.2 [2.7-3.8]",""
"Kyrgyzstan","2009","2.7 [2.2-3.2]",""
"Kyrgyzstan","2008","2.2 [1.8-2.6]",""
"Kyrgyzstan","2007","1.8 [1.5-2.1]",""
"Kyrgyzstan","2006","1.4 [1.2-1.7]",""
"Kyrgyzstan","2005","1.2 [0.96-1.4]",""
"Kyrgyzstan","2004","0.92 [0.76-1.1]",""
"Kyrgyzstan","2003","0.74 [0.61-0.88]",""
"Kyrgyzstan","2002","0.57 [0.47-0.67]",""
"Kyrgyzstan","2001","0.43 [0.35-0.51]",""
"Kyrgyzstan","2000","0.32 [0.27-0.38]",""
"Lao People's Democratic Republic","2012","3.8 [2-6.2]",""
"Lao People's Democratic Republic","2011","3.7 [2-6]",""
"Lao People's Democratic Republic","2010","3.6 [1.9-5.8]",""
"Lao People's Democratic Republic","2009","3.5 [1.9-5.6]",""
"Lao People's Democratic Republic","2008","3.4 [1.8-5.5]",""
"Lao People's Democratic Republic","2007","3.3 [1.8-5.3]",""
"Lao People's Democratic Republic","2006","3.1 [1.7-5]",""
"Lao People's Democratic Republic","2005","3 [1.6-4.8]",""
"Lao People's Democratic Republic","2004","2.8 [1.5-4.5]",""
"Lao People's Democratic Republic","2003","2.6 [1.4-4.2]",""
"Lao People's Democratic Republic","2002","2.3 [1.3-3.7]",""
"Lao People's Democratic Republic","2001","2 [1.1-3.2]",""
"Lao People's Democratic Republic","2000","1.7 [0.95-2.7]",""
"Latvia","2012","5 [4.5-5.4]",""
"Latvia","2011","4.3 [3.8-4.8]",""
"Latvia","2010","4.3 [3.8-4.8]",""
"Latvia","2009","4.1 [3.6-4.6]",""
"Latvia","2008","4.1 [3.6-4.6]",""
"Latvia","2007","4.4 [3.9-4.9]",""
"Latvia","2006","4.1 [3.6-4.6]",""
"Latvia","2005","4 [3.5-4.5]",""
"Latvia","2004","3.8 [3.3-4.3]",""
"Latvia","2003","3.6 [3.1-4]",""
"Latvia","2002","3.2 [2.8-3.7]",""
"Latvia","2001","2.9 [2.5-3.3]",""
"Latvia","2000","2.6 [2.2-2.9]",""
"Lebanon","2012","0.88 [0.77-1]",""
"Lebanon","2011","0.81 [0.71-0.92]",""
"Lebanon","2010","0.71 [0.62-0.8]",""
"Lebanon","2009","0.62 [0.54-0.7]",""
"Lebanon","2008","0.55 [0.48-0.62]",""
"Lebanon","2007","0.51 [0.45-0.58]",""
"Lebanon","2006","0.47 [0.41-0.54]",""
"Lebanon","2005","0.42 [0.37-0.47]",""
"Lebanon","2004","0.36 [0.32-0.41]",""
"Lebanon","2003","0.31 [0.27-0.35]",""
"Lebanon","2002","0.33 [0.29-0.38]",""
"Lebanon","2001","0.4 [0.35-0.45]",""
"Lebanon","2000","0.42 [0.37-0.48]",""
"Lesotho","2012","485 [423-550]",""
"Lesotho","2011","467 [408-531]",""
"Lesotho","2010","483 [422-549]",""
"Lesotho","2009","480 [418-545]",""
"Lesotho","2008","478 [416-543]",""
"Lesotho","2007","502 [410-603]",""
"Lesotho","2006","515 [453-581]",""
"Lesotho","2005","517 [433-608]",""
"Lesotho","2004","510 [438-586]",""
"Lesotho","2003","493 [439-549]",""
"Lesotho","2002","468 [393-550]",""
"Lesotho","2001","434 [355-521]",""
"Lesotho","2000","408 [357-462]",""
"Liberia","2012","18 [15-22]",""
"Liberia","2011","20 [16-25]",""
"Liberia","2010","23 [18-28]",""
"Liberia","2009","25 [20-31]",""
"Liberia","2008","27 [21-33]",""
"Liberia","2007","29 [23-35]",""
"Liberia","2006","31 [24-37]",""
"Liberia","2005","32 [25-38]",""
"Liberia","2004","32 [26-39]",""
"Liberia","2003","32 [26-39]",""
"Liberia","2002","31 [25-38]",""
"Liberia","2001","30 [24-36]",""
"Liberia","2000","28 [22-34]",""
"Libya","2011","3.4 [2.6-4.3]",""
"Lithuania","2012","2.3 [2-2.6]",""
"Lithuania","2011","2.3 [2-2.6]",""
"Lithuania","2010","2.2 [1.9-2.5]",""
"Lithuania","2009","2 [1.8-2.3]",""
"Lithuania","2008","2 [1.7-2.2]",""
"Lithuania","2007","1.9 [1.6-2.1]",""
"Lithuania","2006","1.7 [1.5-1.9]",""
"Lithuania","2005","1.8 [1.6-2]",""
"Lithuania","2004","1.7 [1.5-1.9]",""
"Lithuania","2003","1.5 [1.3-1.7]",""
"Lithuania","2002","1.3 [1.2-1.5]",""
"Lithuania","2001","1.2 [1.1-1.4]",""
"Lithuania","2000","1.1 [0.95-1.2]",""
"Luxembourg","2012","0.1 [0.07-0.15]",""
"Luxembourg","2011","0.09 [0.06-0.13]",""
"Luxembourg","2010","0.1 [0.07-0.15]",""
"Luxembourg","2009","0.1 [0.06-0.14]",""
"Luxembourg","2008","0.12 [0.08-0.17]",""
"Luxembourg","2007","0.16 [0.1-0.23]",""
"Luxembourg","2006","0.14 [0.09-0.19]",""
"Luxembourg","2005","0.15 [0.1-0.21]",""
"Luxembourg","2004","0.12 [0.08-0.17]",""
"Luxembourg","2003","0.19 [0.13-0.27]",""
"Luxembourg","2002","0.1 [0.07-0.14]",""
"Luxembourg","2001","0.1 [0.07-0.13]",""
"Luxembourg","2000","0.12 [0.09-0.17]",""
"Madagascar","2012","2.9 [2.4-3.4]",""
"Madagascar","2011","3.1 [2.6-3.7]",""
"Madagascar","2010","3.3 [2.7-3.9]",""
"Madagascar","2009","3.5 [2.9-4.2]",""
"Madagascar","2008","3.7 [3-4.4]",""
"Madagascar","2007","3.9 [3.2-4.6]",""
"Madagascar","2006","4 [3.3-4.8]",""
"Madagascar","2005","4.2 [3.5-5]",""
"Madagascar","2004","4.4 [3.6-5.2]",""
"Madagascar","2003","4.5 [3.7-5.4]",""
"Madagascar","2002","4.6 [3.8-5.5]",""
"Madagascar","2001","4.6 [3.8-5.5]",""
"Madagascar","2000","4.6 [3.8-5.5]",""
"Malawi","2012","100 [93-108]",""
"Malawi","2011","125 [116-135]",""
"Malawi","2010","142 [132-153]",""
"Malawi","2009","157 [146-167]",""
