"Country or Area","Year(s)","Value","Value Footnotes"
"Bangladesh","2000","39.0",""
"Barbados","2012","65.6",""
"Barbados","2011","66.0",""
"Barbados","2010","65.0",""
"Barbados","2009","66.7",""
"Barbados","2008","67.5",""
"Barbados","2007","66.7",""
"Barbados","2006","64.8",""
"Barbados","2005","64.4",""
"Barbados","2004","65.1",""
"Barbados","2003","66.1",""
"Barbados","2002","68.8",""
"Barbados","2001","67.6",""
"Barbados","2000","65.8",""
"Belarus","2012","77.2",""
"Belarus","2011","70.5",""
"Belarus","2010","77.7",""
"Belarus","2009","64.0",""
"Belarus","2008","65.1",""
"Belarus","2007","69.2",""
"Belarus","2006","70.2",""
"Belarus","2005","72.9",""
"Belarus","2004","74.7",""
"Belarus","2003","73.8",""
"Belarus","2002","70.5",""
"Belarus","2001","71.6",""
"Belarus","2000","75.5",""
"Belgium","2012","75.9",""
"Belgium","2011","75.9",""
"Belgium","2010","75.1",""
"Belgium","2009","76.1",""
"Belgium","2008","74.9",""
"Belgium","2007","73.4",""
"Belgium","2006","73.8",""
"Belgium","2005","76.1",""
"Belgium","2004","76.0",""
"Belgium","2003","75.2",""
"Belgium","2002","73.8",""
"Belgium","2001","75.4",""
"Belgium","2000","74.6",""
"Belize","2012","64.9",""
"Belize","2011","66.5",""
"Belize","2010","66.0",""
"Belize","2009","66.3",""
"Belize","2008","64.7",""
"Belize","2007","63.5",""
"Belize","2006","60.7",""
"Belize","2005","59.5",""
"Belize","2004","57.1",""
"Belize","2003","57.1",""
"Belize","2002","56.1",""
"Belize","2001","57.5",""
"Belize","2000","52.6",""
"Benin","2012","51.5",""
"Benin","2011","52.1",""
"Benin","2010","51.2",""
"Benin","2009","53.4",""
"Benin","2008","51.0",""
"Benin","2007","50.8",""
"Benin","2006","50.2",""
"Benin","2005","49.7",""
"Benin","2004","47.7",""
"Benin","2003","47.8",""
"Benin","2002","44.2",""
"Benin","2001","49.3",""
"Benin","2000","44.2",""
"Bhutan","2012","83.9",""
"Bhutan","2011","83.9",""
"Bhutan","2010","84.6",""
"Bhutan","2009","85.0",""
"Bhutan","2008","86.1",""
"Bhutan","2007","84.8",""
"Bhutan","2006","77.8",""
"Bhutan","2005","74.3",""
"Bhutan","2004","72.5",""
"Bhutan","2003","74.1",""
"Bhutan","2002","83.8",""
"Bhutan","2001","78.4",""
"Bhutan","2000","79.3",""
"Bolivia (Plurinational State of)","2012","71.8",""
"Bolivia (Plurinational State of)","2011","70.8",""
"Bolivia (Plurinational State of)","2010","66.2",""
"Bolivia (Plurinational State of)","2009","66.1",""
"Bolivia (Plurinational State of)","2008","65.1",""
"Bolivia (Plurinational State of)","2007","68.2",""
"Bolivia (Plurinational State of)","2006","69.9",""
"Bolivia (Plurinational State of)","2005","66.2",""
"Bolivia (Plurinational State of)","2004","62.6",""
"Bolivia (Plurinational State of)","2003","60.1",""
"Bolivia (Plurinational State of)","2002","62.8",""
"Bolivia (Plurinational State of)","2001","59.3",""
"Bolivia (Plurinational State of)","2000","60.1",""
"Bosnia and Herzegovina","2012","71.2",""
"Bosnia and Herzegovina","2011","71.3",""
"Bosnia and Herzegovina","2010","70.9",""
"Bosnia and Herzegovina","2009","70.6",""
"Bosnia and Herzegovina","2008","67.7",""
"Bosnia and Herzegovina","2007","63.7",""
"Bosnia and Herzegovina","2006","60.1",""
"Bosnia and Herzegovina","2005","57.3",""
"Bosnia and Herzegovina","2004","57.2",""
"Bosnia and Herzegovina","2003","68.6",""
"Bosnia and Herzegovina","2002","62.5",""
"Bosnia and Herzegovina","2001","59.9",""
"Bosnia and Herzegovina","2000","56.7",""
"Botswana","2012","56.4",""
"Botswana","2011","61.7",""
"Botswana","2010","62.8",""
"Botswana","2009","69.2",""
"Botswana","2008","69.6",""
"Botswana","2007","70.4",""
"Botswana","2006","70.6",""
"Botswana","2005","72.7",""
"Botswana","2004","70.1",""
"Botswana","2003","64.1",""
"Botswana","2002","75.4",""
"Botswana","2001","72.2",""
"Botswana","2000","62.2",""
"Brazil","2012","46.4",""
"Brazil","2011","45.7",""
"Brazil","2010","47.0",""
"Brazil","2009","43.6",""
"Brazil","2008","42.8",""
"Brazil","2007","41.8",""
"Brazil","2006","41.7",""
"Brazil","2005","40.1",""
"Brazil","2004","47.0",""
"Brazil","2003","44.4",""
"Brazil","2002","44.6",""
"Brazil","2001","42.3",""
"Brazil","2000","40.3",""
"Brunei Darussalam","2012","91.8",""
"Brunei Darussalam","2011","92.0",""
"Brunei Darussalam","2010","92.2",""
"Brunei Darussalam","2009","92.0",""
"Brunei Darussalam","2008","91.1",""
"Brunei Darussalam","2007","88.7",""
"Brunei Darussalam","2006","86.8",""
"Brunei Darussalam","2005","85.5",""
"Brunei Darussalam","2004","83.7",""
"Brunei Darussalam","2003","83.7",""
"Brunei Darussalam","2002","82.4",""
"Brunei Darussalam","2001","81.1",""
"Brunei Darussalam","2000","86.5",""
"Bulgaria","2012","56.3",""
"Bulgaria","2011","55.3",""
"Bulgaria","2010","55.7",""
"Bulgaria","2009","55.4",""
"Bulgaria","2008","58.5",""
"Bulgaria","2007","58.2",""
"Bulgaria","2006","57.0",""
"Bulgaria","2005","60.9",""
"Bulgaria","2004","60.8",""
"Bulgaria","2003","62.1",""
"Bulgaria","2002","61.3",""
"Bulgaria","2001","58.4",""
"Bulgaria","2000","60.9",""
"Burkina Faso","2012","54.3",""
"Burkina Faso","2011","49.5",""
"Burkina Faso","2010","55.4",""
"Burkina Faso","2009","49.4",""
"Burkina Faso","2008","59.1",""
"Burkina Faso","2007","60.3",""
"Burkina Faso","2006","56.9",""
"Burkina Faso","2005","59.5",""
"Burkina Faso","2004","53.7",""
"Burkina Faso","2003","46.4",""
"Burkina Faso","2002","43.9",""
"Burkina Faso","2001","37.4",""
"Burkina Faso","2000","39.6",""
"Burundi","2012","59.5",""
"Burundi","2011","63.3",""
"Burundi","2010","62.4",""
"Burundi","2009","44.4",""
"Burundi","2008","42.7",""
"Burundi","2007","37.7",""
"Burundi","2006","31.2",""
"Burundi","2005","31.8",""
"Burundi","2004","37.2",""
"Burundi","2003","28.4",""
"Burundi","2002","33.5",""
"Burundi","2001","35.3",""
"Burundi","2000","30.7",""
"Cabo Verde","2012","77.4",""
"Cabo Verde","2011","75.5",""
"Cabo Verde","2010","76.8",""
"Cabo Verde","2009","76.4",""
"Cabo Verde","2008","76.7",""
"Cabo Verde","2007","78.7",""
"Cabo Verde","2006","77.5",""
"Cabo Verde","2005","75.1",""
"Cabo Verde","2004","74.9",""
"Cabo Verde","2003","75.0",""
"Cabo Verde","2002","75.3",""
"Cabo Verde","2001","75.4",""
"Cabo Verde","2000","73.3",""
"Cambodia","2012","24.7",""
"Cambodia","2011","22.6",""
"Cambodia","2010","22.5",""
"Cambodia","2009","19.5",""
"Cambodia","2008","18.6",""
"Cambodia","2007","23.7",""
"Cambodia","2006","17.6",""
"Cambodia","2005","22.1",""
"Cambodia","2004","32.4",""
"Cambodia","2003","32.1",""
"Cambodia","2002","23.1",""
"Cambodia","2001","20.1",""
"Cambodia","2000","20.5",""
"Cameroon","2012","33.5",""
"Cameroon","2011","34.7",""
"Cameroon","2010","30.1",""
"Cameroon","2009","26.5",""
"Cameroon","2008","20.7",""
"Cameroon","2007","22.6",""
"Cameroon","2006","22.5",""
"Cameroon","2005","23.0",""
"Cameroon","2004","24.4",""
"Cameroon","2003","27.0",""
"Cameroon","2002","26.7",""
"Cameroon","2001","24.2",""
"Cameroon","2000","21.0",""
"Canada","2012","70.1",""
"Canada","2011","70.4",""
"Canada","2010","70.8",""
"Canada","2009","70.9",""
"Canada","2008","70.5",""
"Canada","2007","70.2",""
"Canada","2006","69.8",""
"Canada","2005","70.2",""
"Canada","2004","70.3",""
"Canada","2003","70.2",""
"Canada","2002","69.5",""
"Canada","2001","70.0",""
"Canada","2000","70.4",""
"Central African Republic","2012","49.7",""
"Central African Republic","2011","51.4",""
"Central African Republic","2010","50.2",""
"Central African Republic","2009","41.9",""
"Central African Republic","2008","53.2",""
"Central African Republic","2007","53.5",""
"Central African Republic","2006","48.9",""
"Central African Republic","2005","50.0",""
"Central African Republic","2004","45.4",""
"Central African Republic","2003","48.7",""
"Central African Republic","2002","50.0",""
"Central African Republic","2001","47.6",""
"Central African Republic","2000","50.2",""
"Chad","2012","31.3",""
"Chad","2011","29.6",""
"Chad","2010","24.8",""
"Chad","2009","21.5",""
"Chad","2008","21.6",""
"Chad","2007","23.3",""
"Chad","2006","32.1",""
"Chad","2005","41.1",""
"Chad","2004","35.6",""
"Chad","2003","46.8",""
"Chad","2002","31.0",""
"Chad","2001","39.8",""
"Chad","2000","42.5",""
"Chile","2012","48.6",""
"Chile","2011","48.4",""
"Chile","2010","48.1",""
"Chile","2009","47.9",""
"Chile","2008","44.2",""
"Chile","2007","42.5",""
"Chile","2006","41.0",""
"Chile","2005","39.0",""
"Chile","2004","39.1",""
"Chile","2003","38.5",""
"Chile","2002","42.6",""
"Chile","2001","42.8",""
"Chile","2000","43.3",""
"China","2012","56.0",""
"China","2011","55.9",""
"China","2010","54.3",""
"China","2009","52.5",""
"China","2008","50.0",""
"China","2007","46.9",""
"China","2006","40.7",""
"China","2005","38.8",""
"China","2004","38.0",""
"China","2003","36.2",""
"China","2002","35.8",""
"China","2001","35.6",""
"China","2000","38.3",""
"Colombia","2012","75.8",""
"Colombia","2011","75.2",""
"Colombia","2010","73.6",""
"Colombia","2009","73.4",""
"Colombia","2008","71.0",""
"Colombia","2007","72.6",""
"Colombia","2006","74.2",""
"Colombia","2005","74.2",""
"Colombia","2004","76.0",""
"Colombia","2003","82.7",""
"Colombia","2002","80.3",""
"Colombia","2001","78.7",""
"Colombia","2000","79.3",""
"Comoros","2012","55.9",""
"Comoros","2011","40.2",""
"Comoros","2010","41.2",""
"Comoros","2009","44.2",""
"Comoros","2008","59.0",""
"Comoros","2007","56.7",""
"Comoros","2006","55.0",""
"Comoros","2005","52.2",""
"Comoros","2004","51.6",""
"Comoros","2003","49.2",""
"Comoros","2002","48.3",""
"Comoros","2001","38.7",""
"Comoros","2000","43.8",""
"Congo","2012","73.9",""
"Congo","2011","67.5",""
"Congo","2010","60.5",""
"Congo","2009","50.4",""
"Congo","2008","59.4",""
"Congo","2007","60.9",""
"Congo","2006","63.0",""
"Congo","2005","59.2",""
"Congo","2004","53.6",""
"Congo","2003","49.8",""
"Congo","2002","52.5",""
"Congo","2001","54.8",""
"Congo","2000","57.5",""
"Cook Islands","2012","91.1",""
"Cook Islands","2011","91.0",""
"Cook Islands","2010","94.2",""
"Cook Islands","2009","94.2",""
"Cook Islands","2008","92.0",""
"Cook Islands","2007","93.2",""
"Cook Islands","2006","92.8",""
"Cook Islands","2005","94.3",""
"Cook Islands","2004","90.4",""
"Cook Islands","2003","91.1",""
"Cook Islands","2002","91.4",""
"Cook Islands","2001","93.4",""
"Cook Islands","2000","90.1",""
"Costa Rica","2012","74.6",""
"Costa Rica","2011","74.7",""
"Costa Rica","2010","73.5",""
"Costa Rica","2009","72.5",""
"Costa Rica","2008","69.5",""
"Costa Rica","2007","67.2",""
"Costa Rica","2006","69.0",""
"Costa Rica","2005","70.6",""
"Costa Rica","2004","72.5",""
"Costa Rica","2003","75.3",""
"Costa Rica","2002","75.8",""
"Costa Rica","2001","75.2",""
"Costa Rica","2000","78.6",""
"Côte d’Ivoire","2012","27.5",""
"Côte d’Ivoire","2011","24.5",""
"Côte d’Ivoire","2010","26.5",""
"Côte d’Ivoire","2009","26.5",""
"Côte d’Ivoire","2008","24.5",""
"Côte d’Ivoire","2007","22.4",""
"Côte d’Ivoire","2006","23.1",""
"Côte d’Ivoire","2005","23.4",""
"Côte d’Ivoire","2004","28.2",""
"Côte d’Ivoire","2003","29.0",""
"Côte d’Ivoire","2002","32.1",""
"Côte d’Ivoire","2001","26.1",""
"Côte d’Ivoire","2000","28.5",""
"Croatia","2012","82.3",""
"Croatia","2011","82.5",""
"Croatia","2010","84.8",""
"Croatia","2009","84.9",""
"Croatia","2008","84.9",""
"Croatia","2007","87.0",""
"Croatia","2006","86.1",""
"Croatia","2005","86.0",""
"Croatia","2004","81.1",""
"Croatia","2003","82.6",""
"Croatia","2002","80.1",""
"Croatia","2001","83.3",""
"Croatia","2000","86.1",""
"Cuba","2012","94.2",""
"Cuba","2011","95.0",""
"Cuba","2010","95.2",""
"Cuba","2009","95.8",""
"Cuba","2008","95.4",""
"Cuba","2007","94.9",""
"Cuba","2006","92.3",""
"Cuba","2005","92.0",""
"Cuba","2004","89.1",""
"Cuba","2003","89.5",""
"Cuba","2002","88.1",""
"Cuba","2001","90.4",""
"Cuba","2000","90.8",""
"Cyprus","2012","43.1",""
"Cyprus","2011","43.3",""
"Cyprus","2010","43.3",""
"Cyprus","2009","44.7",""
"Cyprus","2008","41.4",""
"Cyprus","2007","42.6",""
"Cyprus","2006","42.4",""
"Cyprus","2005","41.8",""
"Cyprus","2004","43.8",""
"Cyprus","2003","45.1",""
"Cyprus","2002","45.0",""
"Cyprus","2001","42.4",""
"Cyprus","2000","41.7",""
"Czech Republic","2012","84.8",""
"Czech Republic","2011","84.2",""
"Czech Republic","2010","83.8",""
"Czech Republic","2009","84.0",""
"Czech Republic","2008","82.6",""
"Czech Republic","2007","85.2",""
"Czech Republic","2006","86.7",""
"Czech Republic","2005","87.3",""
"Czech Republic","2004","89.2",""
"Czech Republic","2003","89.8",""
"Czech Republic","2002","90.5",""
"Czech Republic","2001","89.8",""
"Czech Republic","2000","90.3",""
"Democratic Republic of the Congo","2012","51.4",""
"Democratic Republic of the Congo","2011","50.8",""
"Democratic Republic of the Congo","2010","45.5",""
"Democratic Republic of the Congo","2009","42.1",""
"Democratic Republic of the Congo","2008","47.1",""
"Democratic Republic of the Congo","2007","33.6",""
"Democratic Republic of the Congo","2006","27.4",""
"Democratic Republic of the Congo","2005","23.6",""
"Democratic Republic of the Congo","2004","21.2",""
"Democratic Republic of the Congo","2003","21.7",""
"Democratic Republic of the Congo","2002","6.0",""
"Democratic Republic of the Congo","2001","5.3",""
"Democratic Republic of the Congo","2000","4.2",""
"Denmark","2012","85.5",""
"Denmark","2011","85.3",""
"Denmark","2010","85.1",""
"Denmark","2009","85.0",""
"Denmark","2008","84.7",""
"Denmark","2007","84.4",""
"Denmark","2006","84.6",""
"Denmark","2005","84.5",""
"Denmark","2004","84.3",""
"Denmark","2003","84.6",""
"Denmark","2002","84.5",""
"Denmark","2001","84.2",""
"Denmark","2000","83.9",""
"Djibouti","2012","59.7",""
"Djibouti","2011","57.4",""
"Djibouti","2010","57.9",""
"Djibouti","2009","70.9",""
"Djibouti","2008","71.4",""
"Djibouti","2007","69.1",""
"Djibouti","2006","66.7",""
"Djibouti","2005","68.5",""
"Djibouti","2004","68.0",""
"Djibouti","2003","67.0",""
"Djibouti","2002","64.5",""
"Djibouti","2001","64.9",""
"Djibouti","2000","67.8",""
"Dominica","2012","72.0",""
"Dominica","2011","71.0",""
"Dominica","2010","69.5",""
"Dominica","2009","66.3",""
"Dominica","2008","62.2",""
"Dominica","2007","62.5",""
"Dominica","2006","64.2",""
"Dominica","2005","62.1",""
"Dominica","2004","65.1",""
"Dominica","2003","66.1",""
"Dominica","2002","67.3",""
"Dominica","2001","67.7",""
"Dominica","2000","69.0",""
"Dominican Republic","2012","50.9",""
"Dominican Republic","2011","49.3",""
"Dominican Republic","2010","50.4",""
"Dominican Republic","2009","47.7",""
"Dominican Republic","2008","50.9",""
"Dominican Republic","2007","46.7",""
"Dominican Republic","2006","47.0",""
"Dominican Republic","2005","43.1",""
"Dominican Republic","2004","39.3",""
"Dominican Republic","2003","38.6",""
"Dominican Republic","2002","31.9",""
"Dominican Republic","2001","31.1",""
"Dominican Republic","2000","34.5",""
"Ecuador","2012","44.8",""
"Ecuador","2011","36.1",""
"Ecuador","2010","36.8",""
"Ecuador","2009","35.8",""
"Ecuador","2008","36.1",""
"Ecuador","2007","34.4",""
"Ecuador","2006","31.6",""
"Ecuador","2005","27.7",""
"Ecuador","2004","27.2",""
"Ecuador","2003","25.0",""
"Ecuador","2002","33.7",""
"Ecuador","2001","34.5",""
"Ecuador","2000","31.3",""
"Egypt","2012","39.0",""
"Egypt","2011","40.7",""
"Egypt","2010","39.4",""
"Egypt","2009","41.3",""
"Egypt","2008","42.2",""
"Egypt","2007","41.4",""
"Egypt","2006","43.7",""
"Egypt","2005","39.3",""
"Egypt","2004","38.1",""
"Egypt","2003","38.2",""
"Egypt","2002","40.3",""
"Egypt","2001","40.5",""
"Egypt","2000","40.5",""
"El Salvador","2012","62.8",""
"El Salvador","2011","63.6",""
"El Salvador","2010","62.1",""
"El Salvador","2009","60.5",""
"El Salvador","2008","59.7",""
"El Salvador","2007","59.3",""
"El Salvador","2006","62.2",""
"El Salvador","2005","53.0",""
"El Salvador","2004","49.8",""
"El Salvador","2003","47.3",""
"El Salvador","2002","47.0",""
"El Salvador","2001","46.5",""
"El Salvador","2000","46.1",""
"Equatorial Guinea","2012","54.3",""
"Equatorial Guinea","2011","54.2",""
"Equatorial Guinea","2010","67.1",""
"Equatorial Guinea","2009","71.5",""
"Equatorial Guinea","2008","53.1",""
"Equatorial Guinea","2007","68.8",""
"Equatorial Guinea","2006","66.4",""
"Equatorial Guinea","2005","56.7",""
"Equatorial Guinea","2004","53.3",""
"Equatorial Guinea","2003","65.9",""
"Equatorial Guinea","2002","51.2",""
"Equatorial Guinea","2001","72.9",""
"Equatorial Guinea","2000","77.4",""
"Eritrea","2012","47.5",""
"Eritrea","2011","50.5",""
"Eritrea","2010","45.2",""
"Eritrea","2009","44.7",""
"Eritrea","2008","56.8",""
"Eritrea","2007","45.3",""
"Eritrea","2006","45.6",""
"Eritrea","2005","38.8",""
"Eritrea","2004","41.9",""
"Eritrea","2003","40.0",""
"Eritrea","2002","44.3",""
"Eritrea","2001","38.7",""
"Eritrea","2000","39.1",""
"Estonia","2012","79.9",""
"Estonia","2011","80.5",""
"Estonia","2010","79.6",""
"Estonia","2009","78.3",""
"Estonia","2008","79.0",""
"Estonia","2007","76.5",""
"Estonia","2006","73.7",""
"Estonia","2005","76.9",""
"Estonia","2004","75.9",""
"Estonia","2003","76.8",""
"Estonia","2002","77.1",""
"Estonia","2001","78.7",""
"Estonia","2000","77.4",""
"Ethiopia","2012","48.4",""
"Ethiopia","2011","50.0",""
"Ethiopia","2010","54.9",""
"Ethiopia","2009","53.2",""
"Ethiopia","2008","51.9",""
"Ethiopia","2007","56.7",""
"Ethiopia","2006","55.3",""
"Ethiopia","2005","60.9",""
"Ethiopia","2004","57.2",""
"Ethiopia","2003","57.9",""
"Ethiopia","2002","54.0",""
"Ethiopia","2001","57.1",""
"Ethiopia","2000","53.6",""
"Fiji","2012","64.9",""
"Fiji","2011","65.3",""
"Fiji","2010","70.1",""
"Fiji","2009","69.4",""
"Fiji","2008","75.6",""
"Fiji","2007","74.7",""
"Fiji","2006","78.5",""
"Fiji","2005","81.4",""
"Fiji","2004","79.9",""
"Fiji","2003","80.6",""
"Fiji","2002","82.0",""
"Fiji","2001","80.1",""
"Fiji","2000","83.6",""
"Finland","2012","75.4",""
"Finland","2011","75.4",""
"Finland","2010","74.8",""
"Finland","2009","75.2",""
"Finland","2008","74.5",""
"Finland","2007","74.4",""
"Finland","2006","74.9",""
"Finland","2005","73.8",""
"Finland","2004","73.3",""
"Finland","2003","72.8",""
"Finland","2002","72.5",""
"Finland","2001","72.0",""
"Finland","2000","71.3",""
"France","2012","77.0",""
"France","2011","76.8",""
"France","2010","76.9",""
"France","2009","77.0",""
"France","2008","76.8",""
"France","2007","77.3",""
"France","2006","77.2",""
"France","2005","77.7",""
"France","2004","77.7",""
"France","2003","77.8",""
"France","2002","79.7",""
"France","2001","79.4",""
"France","2000","79.4",""
"Gabon","2012","51.2",""
"Gabon","2011","52.9",""
"Gabon","2010","47.4",""
"Gabon","2009","42.5",""
"Gabon","2008","39.7",""
"Gabon","2007","41.9",""
"Gabon","2006","41.0",""
"Gabon","2005","40.7",""
"Gabon","2004","43.3",""
"Gabon","2003","41.5",""
"Gabon","2002","35.0",""
"Gabon","2001","41.1",""
"Gabon","2000","40.3",""
"Gambia","2012","66.0",""
"Gambia","2011","62.3",""
"Gambia","2010","57.9",""
"Gambia","2009","58.0",""
"Gambia","2008","51.4",""
"Gambia","2007","49.2",""
"Gambia","2006","53.7",""
"Gambia","2005","53.6",""
"Gambia","2004","57.8",""
"Gambia","2003","50.3",""
"Gambia","2002","37.5",""
"Gambia","2001","34.1",""
"Gambia","2000","27.6",""
"Georgia","2012","18.0",""
"Georgia","2011","18.1",""
"Georgia","2010","22.8",""
"Georgia","2009","22.3",""
"Georgia","2008","19.8",""
"Georgia","2007","17.8",""
"Georgia","2006","21.1",""
"Georgia","2005","19.2",""
"Georgia","2004","15.3",""
"Georgia","2003","14.8",""
"Georgia","2002","16.1",""
"Georgia","2001","17.8",""
"Georgia","2000","17.0",""
"Germany","2012","76.3",""
"Germany","2011","76.5",""
"Germany","2010","76.7",""
"Germany","2009","76.8",""
"Germany","2008","76.4",""
"Germany","2007","76.4",""
"Germany","2006","76.4",""
"Germany","2005","76.6",""
"Germany","2004","76.8",""
"Germany","2003","78.5",""
"Germany","2002","79.1",""
"Germany","2001","79.3",""
"Germany","2000","79.5",""
"Ghana","2012","57.1",""
"Ghana","2011","55.9",""
"Ghana","2010","58.5",""
"Ghana","2009","57.8",""
"Ghana","2008","58.0",""
"Ghana","2007","62.4",""
"Ghana","2006","57.2",""
"Ghana","2005","66.4",""
"Ghana","2004","61.9",""
"Ghana","2003","51.3",""
"Ghana","2002","49.7",""
"Ghana","2001","56.8",""
"Ghana","2000","49.4",""
"Greece","2012","67.5",""
"Greece","2011","66.1",""
"Greece","2010","67.9",""
"Greece","2009","69.5",""
"Greece","2008","64.7",""
"Greece","2007","59.6",""
"Greece","2006","61.2",""
"Greece","2005","59.3",""
"Greece","2004","58.2",""
"Greece","2003","58.8",""
"Greece","2002","57.1",""
"Greece","2001","59.6",""
"Greece","2000","60.0",""
"Grenada","2012","46.6",""
"Grenada","2011","48.3",""
"Grenada","2010","45.1",""
