
,Gross Domestic Product,,,,,,,,,,,,,,,,,,,,,,,,,
,"Gross Domestic Product, Nominal, Domestic Currency",,,,,,,,,,,,,,,,,,,,,,,,,

,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,

,"Belarus, Rep. of",Millions,,913.38,"1,717.32","2,613.83","3,656.48","4,999.18","6,506.71","7,926.70","9,716.53","12,979.08","13,744.22","17,046.58","30,724.50","54,761.67","67,068.85","80,579.27","89,909.81","94,949.00","105,748.20","122,319.70","134,732.10","149,720.80","176,879.00",...
,Belgium,Millions,,"256,376.40","264,334.90","273,255.90","281,200.20","296,819.70","310,037.60","325,151.50","343,618.90","351,743.10","346,472.80","363,140.10","375,967.80","386,174.70","392,880.00","403,003.30","416,701.40","430,085.30","445,050.10","460,050.80","478,645.00","459,826.30","502,311.60","552,446.40"
,Belize,Millions,,"2,232.02","2,326.45","2,465.52","2,596.19","2,779.42","2,923.08","3,161.96","3,392.23","3,458.19","3,361.39","3,477.36","3,639.08","3,806.47","4,059.13","4,275.93","4,420.85","4,516.86","4,572.44","4,630.06","4,833.30","4,160.32","4,983.35",...
,Benin,Millions,,"2,499,925.50","2,685,132.76","2,909,671.46","3,102,020.94","3,264,365.14","3,462,850.97","3,674,799.89","3,909,982.23","4,365,329.92","4,580,012.18","4,718,033.73","5,039,212.52","5,688,291.39","6,182,559.16","6,559,332.79","6,732,809.00","7,005,230.00","7,375,302.20","7,922,004.06","8,432,247.51","9,008,810.37","9,809,693.96",...
,Bermuda,Millions,,...,...,...,...,...,...,...,...,"6,085.19","5,983.69","5,945.28","5,736.38","5,668.91","5,653.43","5,672.07","5,843.93",...,...,...,...,...,...,...
,Bhutan,Millions,,...,...,...,...,...,...,...,...,...,...,"70,782.71","82,938.12","95,186.52","102,909.95","116,388.56","128,534.63","145,072.86","159,571.70","167,339.97","178,561.73","172,295.25","187,772.77",...
,Bolivia,Millions,,"51,928.49","53,790.33","56,682.33","61,904.45","69,626.11","77,023.80","91,747.80","103,009.00","120,694.00","121,727.00","137,876.00","166,231.56","187,153.88","211,856.03","228,003.66","228,031.37","234,533.00","259,185.00","278,387.65","282,586.68","253,112.22","279,220.72",...
,Bosnia and Herzegovina,Millions,,"11,819.60","12,678.17","13,982.39","14,728.01","15,998.15","17,650.34","20,057.22","22,547.86","25,519.33","24,798.52","25,364.95","26,231.26","26,222.71","26,778.76","27,358.71","28,589.05","29,904.46","31,376.24","33,444.08","35,295.75","34,254.96","37,324.39",...
,Botswana,Millions,,...,...,...,...,...,...,"57,831.67","64,870.36","73,257.85","72,399.01","85,852.90","103,330.10","106,260.33","119,867.02","138,860.80","137,052.85","164,418.21","166,646.76","173,725.39","179,901.64","171,388.72","207,742.69","251,733.97"
,Brazil,Millions,,"1,199,092.10","1,315,755.50","1,488,787.30","1,717,950.40","1,957,751.20","2,170,584.50","2,409,449.90","2,720,262.90","3,109,803.10","3,333,039.40","3,885,847.00","4,376,382.00","4,814,760.00","5,331,619.00","5,778,953.00","5,995,787.00","6,269,328.00","6,585,479.00","7,004,141.00","7,389,131.00","7,609,597.00","8,898,727.50","9,915,316.40"
