Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Not classified,INX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
"Iran, Islamic Rep.",IRN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,8800053479,8280878565,8934505230,14235372771,20950347847,21393520936,20494226261,20834072180,16026650175,18609984964,19768742370,17260291984,7481954468,7013042465,5817911004,6455859301,6058410416,6819093933,5773699804,4855393068,5433188396,10348874167,
Iraq,IRQ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,19126733301,23359302874,28102509822,27789544962,27467787318,26298769832,25262669888,
Iceland,ISL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Israel,ISR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Italy,ITA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Jamaica,JAM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4827985735,5484756486,5608139724,5726989401,6523560517,6597422418,8091063793,10530735851,10437770844,11123704260,14193366149,14294408940,14253978535,12896250613,14084362821,14075342975,14025942395,14604848916,17086459501,17429674889,16872043389,17701301681,
Jordan,JOR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,11062638715,11885718016,13015834375,12492626260,12895197669,12766664122,13856775215,14862495843,13818923250,14269772267,16894215041,17477930467,18297915662,23003169930,24125234089,25598481275,27110465348,30051460369,31925233674,33481610807,38017229989,41820573946,
Japan,JPN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,12890152383,15339983924,18437239277,23226790597,33233124794,43861793757,74438311787,96240591775,1.06739E+11,1.09741E+11,1.19151E+11,1.2433E+11,1.35821E+11,1.49998E+11,1.57988E+11,1.5347E+11,1.63779E+11,1.59239E+11,1.57269E+11,1.59248E+11,1.61488E+11,1.59755E+11,
Kenya,KEN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6147150098,5495276586,6095869528,6715084651,6916593411,6501013209,6719657604,7576695048,7691776549,8585721249,8885235533,10042095566,11832175543,13775500739,16911742537,19783760502,21057671043,26951349499,31433802016,34968821161,38035617554,41201479489,
Kyrgyz Republic,KGZ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1937816110,1823857617,1957506328,2148372909,2560865743,2256599326,2596155993,2878747158,3628104689,4118812292,4118497688,5493240305,6035834629,6815197401,7287253255,7722123350,7975476700,8131205767,8165587388,8456038928,8677664654,9064267096,
Cambodia,KHM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2108290127,2178847690,2391328664,2681720223,2890524251,2934613693,3033315873,2248479410,2648360715,3303650952,4010466367,4655287804,6749242998,7619394338,8318518444,9436048398,10059535400,11425279074,13532957758,15342221357,17568703041,20020414892,
Kiribati,KIR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
St. Kitts and Nevis,KNA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Kuwait,KWT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6.99098E+11,7.161E+11,7.08247E+11,7.48823E+11,7.56561E+11,6.95154E+11,6.97589E+11,7.87682E+11,8.28685E+11,8.57187E+11,1.00828E+12,1.14439E+12,1.29158E+12,1.44407E+12,1.59023E+12,1.61258E+12,1.65439E+12,1.74924E+12,1.86349E+12,1.89896E+12,1.89429E+12,1.99053E+12,
Lao PDR,LAO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2531032370,2585719432,3168466117,2506301751,2949489393,3278601893,3805627506,4987662711,5653261690,6383404583,6553667991,7081958071,7422606491,8190455763,9640196172,11641678830,13535138629,14696314073,15533313801,16571478881,17431214135,17187857262,
Lebanon,LBN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,10075046220,13544184075,17509147494,19045277128,22804031551,22787014776,24225274178,25926510953,44012127490,46139751147,47818873949,49664375023,55722618839,62103209067,64454510033,68219052512,69509159842,74165438619,79650131633,73893126217,68867036201,66893314415,
Liberia,LBR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2836274327,3035970627,3293838967,3632799616,3862478050,3950580337,4191788049,3777967270,3160827104,1850279323,418851731,448440322.7,487153088.6,530778149.7,681478405,837435458.6,950332609.9,1118118392,1157572897,1266753402,1457426336,1846315347,
Libya,LBY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
St. Lucia,LCA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,227013639.5,258544438.3,293240194.2,338775693.7,362713778.4,422787032.2,375696061,481016076.9,837871627.4,438816167,584783262.7,455833314.8,432702877.7,479336037.4,537109187.7,529980934.5,543662556.6,621896095.4,615495530,638927013.2,733837563.5,887644876.1,
Latin America & Caribbean,LCN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1.07876E+11,1.03454E+11,1.07368E+11,1.1409E+11,1.1643E+11,97394409508,79448462998,87195422024,90324640484,98776500933,98601935009,1.03018E+11,1.14918E+11,1.36906E+11,1.51904E+11,1.64315E+11,1.74473E+11,1.97493E+11,2.06388E+11,2.2019E+11,2.38753E+11,2.50217E+11,
Liechtenstein,LIE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,9249848286,8952124828,10122942034,10725993550,11600420989,11300134210,11853449200,14161321568,16320821885,19504201128,21684210689,25795379781,35735908568,39314598514,42262761572,43925393891,46661458616,50765545979,52919692662,56117855647,56299454220,56592086411,
Lower middle income,LMC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6.48309E+11,6.35595E+11,6.63993E+11,7.2133E+11,7.56846E+11,7.2762E+11,7.43399E+11,8.59943E+11,9.52301E+11,1.06046E+12,1.1893E+12,1.31823E+12,1.46089E+12,1.58252E+12,1.67879E+12,1.76097E+12,1.82019E+12,2.03755E+12,2.15129E+12,2.30396E+12,2.45325E+12,2.622E+12,
Low & middle income,LMY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2.01755E+12,2.03692E+12,2.08789E+12,2.28648E+12,2.4791E+12,2.46627E+12,2.6736E+12,3.17303E+12,3.37254E+12,3.61191E+12,4.29203E+12,5.03821E+12,5.5984E+12,6.38343E+12,6.83846E+12,6.38967E+12,6.67336E+12,7.39765E+12,7.85872E+12,8.24268E+12,8.62024E+12,9.29594E+12,
Lesotho,LSO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,769689608.6,684403514,712577931.3,705761420.2,773436561.2,666293758.5,657437143.1,685484471.5,700047301.8,766529460.1,788060174.8,813623741.4,904228982.1,925015906.5,912086478.4,952588686.1,1358062675,1504173109,1463408841,1583480653,1737618389,1817556418,
Late-demographic dividend,LTE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,20789667972,18898737529,18103630099,18336911800,17079479926,16304189232,17996441932,20732183142,21004994746,24725387884,27295707254,29967987912,33877639847,39283986048,43120469209,44375744032,47585841158,50981725826,50370487823,54992754151,65725745241,65413856759,
Monaco,MCO,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1841764697,1790545239,1964800771,2116536513,2114078920,2219300777,2622104183,3365279031,3724452935,3715120839,4724734887,5216932920,5320130874,6204086253,5851136268,6094646558,6222242082,6968633843,7440416232,7523711270,8228223591,9287979962,
Madagascar,MDG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4726029557,4184263805,4543888332,4979583731,3824731185,3525441336,1526991066,2332269180,2533049972,2846880424,2755972131,2867388364,2993469808,2940581583,2963528296,3007857305,2976805935,3382906475,3720119522,4044792623,4841435396,5347115135,
Maldives,MDV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,203023211.5,233027776.1,269846875.2,292920063.3,339687013.4,362336487.4,553705510.9,771851912.5,1147412938,1383451323,916604218.6,881963777.1,942028626.6,1030147341,1104553871,1006244803,1221999437,1515722991,2339702758,2679172089,3454008585,3846840165,
Middle East & North Africa,MEA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1.78114E+11,2.02573E+11,1.93462E+11,1.99261E+11,2.1004E+11,2.18226E+11,2.21829E+11,2.50651E+11,2.4824E+11,2.46277E+11,3.06835E+11,3.51695E+11,4.31651E+11,5.01469E+11,5.36185E+11,5.30515E+11,5.44177E+11,5.78105E+11,6.06454E+11,6.10189E+11,6.05052E+11,6.057E+11,
Marshall Islands,MHL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1.90967E+12,1.93347E+12,1.98053E+12,2.17239E+12,2.36267E+12,2.36887E+12,2.59415E+12,3.08583E+12,3.28221E+12,3.51313E+12,4.19343E+12,4.93519E+12,5.48349E+12,6.24652E+12,6.68656E+12,6.22535E+12,6.49889E+12,7.20016E+12,7.65234E+12,8.02249E+12,8.38149E+12,9.04572E+12,
North Macedonia,MKD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1479940663,1498004032,1685422711,1889308247,2829112501,2981490108,3296991429,4174062768,4337470538,5246917724,5159228792,6131371643,6469415458,6736820318,7232874195,6766734551,7512963880,8544276017,8667462373,9000238458,10526285543,10839504439,
Mali,MLI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2981177567,2878077839,2774307284,3058861293,3272986411,3179661837,1588624984,1834626837,2039671526,2194580111,2438634703,2907439381,3070313143,3483872890,3521672817,3747044963,3847760145,4326265943,4604206211,5009198006,5833911277,6459809080,
Malta,MLT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Myanmar,MMR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6482210338,6092479226,6706702920,7436375928,7706257381,7177918757,7518933305,8067206720,8957289206,9495368311,9990180485,10825723145,11033527300,9916586454,10049278771,10219854991,10111616045,10782642876,10729171127,11177920460,13408055077,13927227477,
Middle East & North Africa (excluding high income),MNA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1.44552E+11,1.43287E+11,1.51724E+11,1.61701E+11,2.14407E+11,1.84059E+11,1.75489E+11,1.87698E+11,1.84731E+11,2.0032E+11,2.1047E+11,2.10916E+11,2.20472E+11,2.42492E+11,2.43016E+11,2.58726E+11,2.9021E+11,3.27932E+11,3.4955E+11,3.68246E+11,3.94921E+11,4.17779E+11,
Montenegro,MNE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,879825840.4,1299340650,1502099049,2356696743,4502976941,5524651522,6175932505,7196554608,6620393970,6272671727,6220223867,7218787357,8027010980,8584509530,10521770690,10552323759,
Mongolia,MNG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,959974419.2,946235061.7,1102129245,1544708957,1593614529,1396369453,1494391223,1743771481,2185574928,2987825936,5928348234,9629415056,15567521847,19186559883,21200471937,21953024494,24612081479,27963178993,29788573488,31643591617,32359607771,33940299645,
Northern Mariana Islands,MNP,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6680672905,4528444143,5186627951,5512105010,6096030778,6209554361,4979855357,5725129083,6393920369,7982791725,11360573293,13890316201,20344294554,29464601014,34977265631,38479684337,43219246792,46335215374,50219274800,54658772613,59054202258,62819106443,
Mauritania,MRT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2344637632,2251014240,2237558425,2318671111,2299558089,2281454209,1560130846,2568568273,2850445607,3141949630,3556481608,3742969897,4277397892,4522468782,4531578245,4993494071,5080228848,5241041041,5225505427,5369750057,5714232235,4818826892,
Mauritius,MUS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,966762441.1,867310143,2042535104,3225477013,3329382751,3631519807,3504181955,5673170872,6514858745,7318907628,7928681896,9841085924,10694876889,12391683917,12759055558,10302274190,10444397736,10629579614,11234112090,12361096212,12628657651,13916293965,
Malawi,MWI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2716150631,2591698365,2900916475,3111209645,3443607863,3195998422,870594215.5,868946321,994770539.4,1144449860,1020774253,1213551485,1331139880,1566324822,1666540757,1721202631,1847005075,2162398106,2265713574,2428679899,2943281967,3185407054,
Malaysia,MYS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
North America,NAC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
New Caledonia,NCL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Niger,NER,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1721127520,1633337032,1847978006,2149675774,1975337919,1961937155,760592818.3,1090578795,948320310.3,1248816310,1533781919,2213013665,1783792451,1982335397,2002738488,2228591635,2524960394,3049843663,3190601426,3598296828,4567383182,4984349702,
Nigeria,NGA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,33514256077,33749025764,35984951348,41114859871,44559883686,29099132315,12961870579,15488724677,16472696893,19285647640,18821584009,21003387146,21466867539,24482374424,28628765478,32413349872,35717779489,45780013170,54202577785,60041046402,70524292158,76214593269,
Nicaragua,NIC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6822420902,6387014039,6440411044,6854198402,5096750021,5011294159,4190303477,4113792030,4718042360,5923375456,7017467447,7938152811,9154589729,10255435645,10965052289,11513227717,12197682283,12707226691,13003298422,13191596037,13593256958,14354195633,
Netherlands,NLD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2874494832,2740752758,2997587655,3213264261,3366391763,3189016423,3402732072,3613195511,3696697652,3777036974,3787483272,3826237147,3809914766,4012919216,3980972649,4142916401,4297388214,4963402939,5510938186,6513481342,7906177633,8855972582,
Nauru,NRU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Other small states,OSS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,33111988980,32046178980,33967034724,36668571730,36561942040,34260045291,37430775913,42306089047,49826301249,56662922386,63124246854,64742561800,63669520214,60087820821,64202720545,68614186760,75052145050,91662069235,99223959505,1.07883E+11,1.15695E+11,1.30433E+11,
Panama,PAN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Peru,PER,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,28834463710,27722614292,28445374390,30221849066,31742552290,29513668636,29295983200,32239012465,34719588729,37389855105,42153893574,45012107240,61628878217,63547800561,67907395747,67186181292,69612783914,67603581697,66769271406,64247279473,73549205267,87464497529,
Philippines,PHL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,58445298798,58391331922,60054060380,62754158524,61142718543,58687841834,57591538398,59170382966,58261783058,55976153264,65349886588,66105387849,69363025733,66191184712,77168094842,76269543902,74750940393,73105675383,78967285430,83625343901,98493687903,1.06428E+11,
Palau,PLW,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2325079588,2047405720,1856713721,1863354063,1769749011,1870906690,1754570835,1530876143,1436380431,1768982573,5987009775,12584089528,14922490380,21609688424,20428666793,20386681360,19247283289,17223736382,17723605373,18744676569,18017469495,16983284427,
Poland,POL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3106035614,2867285123,3373052130,6798833898,7376893644,8302216058,9565284909,10714075893,12520045510,13941379382,15902555799,15580878834,16046077153,15697486683,16467496330,16362234892,16227698429,15928966549,15799226980,16387640576,19763378300,21352787182,
West Bank and Gaza,PSE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Pacific island small states,PSS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Qatar,QAT,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Romania,ROU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1.46665E+11,1.41152E+11,1.38447E+11,1.85905E+11,2.14207E+11,2.49832E+11,3.11277E+11,4.16328E+11,4.19311E+11,4.06462E+11,4.17886E+11,5.44356E+11,5.91836E+11,6.68513E+11,5.54416E+11,4.92191E+11,5.35225E+11,5.19203E+11,4.77785E+11,4.85793E+11,4.60934E+11,4.81418E+11,
Rwanda,RWA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1289758078,1299040552,1452031422,1555052247,1670716289,1526467033,433571511,619217476.9,928908920.7,1101366315,1233314076,1460707197,1814518290,2314567423,2909860018,3451961693,4318716828,5076087516,5681082351,6514940152,8193642651,8993939645,
South Asia,SAS,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1.62598E+11,1.58942E+11,1.70578E+11,1.89276E+11,1.96504E+11,1.90214E+11,2.34628E+11,2.89258E+11,3.24287E+11,3.66284E+11,4.09882E+11,4.60247E+11,5.2992E+11,5.6826E+11,6.08698E+11,6.39818E+11,6.29174E+11,7.16781E+11,7.43344E+11,8.01857E+11,8.27992E+11,9.10623E+11,
Saudi Arabia,SAU,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Sudan,SDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,16097061560,15031932329,16154779699,17349202470,18404623840,17670919956,18579233642,20006622120,20583833870,21359139483,22592936139,21460776766,22078258219,22721577870,21971960139,21597999136,21292445431,21908505306,21738442732,22476475652,23444863618,22165390604,
Senegal,SEN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3653475931,3700965275,4118750355,4397912285,3940274904,3861745159,1936520868,2585777650,2850930593,3720886238,4649791196,5804988082,7108292991,8180882074,10761477258,10478611828,11466164925,14246124888,18981750740,19243016303,23286424550,28931403336,
Singapore,SGP,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,156207110.5,164030802.8,180737376.7,181240395,179639740,167389191.6,174423711.1,178330553.8,166904390.6,172447071.6,230756584.9,257503829.4,228146820.3,203970814.6,187516688.3,207462428.9,263838572.3,376730656.2,323533174.2,350464708.8,428927088.9,483164953,
Sierra Leone,SLE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1248363709,1256749339,1408416911,1575774381,1683344085,1804606614,1528631482,551066958.2,633810297.6,856852310.4,931127139.3,1050427526,1335279659,1399720821,1433230470,1558269902,1627146240,1752872456,1757230853,1855825335,2109218657,2453032240,
El Salvador,SLV,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4535064825,5344553478,6114021552,8616503266,9147790266,9621574748,10004564796,9864898765,10688436436,10405779193,11495710497,12729163389,13548206071,14131937323,15168975769,15570377313,16566778004,17179362768,16724734484,17379449892,18333708634,20171383377,
San Marino,SMR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2477537976,2476280807,2607722167,2762599394,2775888430,2672234286,2762438310,2868829766,2865716564,2943660875,2934384056,2940364940,2940422479,2938896763,2837118512,2770590307,2744666128,2833531570,5558434813,5621339497,4659652465,4835829889,
Serbia,SRB,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,11573165500,12478681867,11400905180,14259748379,14562774445,16159378880,19885774046,26211637916,30493346801,33809169779,32907137502,31657124952,34361115815,35636906791,32114239790,30260552577,27911436868,30937104636,31053791519,32108645992,38016120261,41143534458,
Sub-Saharan Africa (excluding high income),SSA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2.16248E+11,2.08039E+11,2.298E+11,2.52799E+11,2.66359E+11,2.42887E+11,2.05978E+11,2.38554E+11,2.46591E+11,2.8237E+11,3.21559E+11,3.56258E+11,4.01362E+11,4.41707E+11,4.82226E+11,4.89843E+11,5.36929E+11,6.21669E+11,6.64712E+11,7.12375E+11,7.52191E+11,7.89795E+11,
South Sudan,SSD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa,SSF,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,304831898.2,308356185,333450000.5,339959178.8,361057555.2,335612441.8,351558074.5,166187260.3,131728912.6,157000836.3,181091117.6,229714903.5,203498251.9,216430535.9,227700644.6,241714644.5,248286227.4,269476888.6,252592527.5,251641663.6,291164340.7,306368821.6,
Suriname,SUR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Slovak Republic,SVK,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Slovenia,SVN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Sweden,SWE,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,333715753.2,348534802.3,410868440.2,453448988.2,463598561.7,520294300.9,474976016.6,497453127.3,480084136.5,526442283,1016095656,1038510828,863170341.8,753685365.3,536860007.6,449611575.9,765045805.4,872584998.9,766109447.1,833719718.4,957337769.2,1130356584,
Sint Maarten (Dutch part),SXM,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Syrian Arab Republic,SYR,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,5388704719,5688619011,5276579227,4980444783,4748208497,4765860589,4608449443,4419183536,4367932031,4603897926,4583582194,4590239654,4763247278,5028598332,
Turks and Caicos Islands,TCA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
Chad,TCD,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1098901269,1095686160,1276030379,1539458241,1652259153,1629648503,1757292383,1848758227,1802466708,1874375775,2157556371,2331370125,2346572489,2910578276,3724337230,2799378941,2859930969,3122874757,3243495773,3325315310,3669599114,3933632679,
East Asia & Pacific (IDA & IBRD countries),TEA,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,,,,,,,,,,,,,,,,,,,,,,,
