,,,,,,,,,,,,,,,,,,,,,,,,,,
,Government Finance selected indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,Error during exception handling: Attempting to throw non-initialized exception,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Papua New Guinea,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"13,680.48","12,093.35",...,...
,Russian Federation,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"20,688,923.00",...,...
,Rwanda,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"1,501,401.31","1,571,109.49","1,766,629.73","2,004,371.49",...,...,...
,"São Tomé and Príncipe, Dem. Rep. of",Millions,,...,...,...,...,...,...,570.16,"3,263.23","1,224.92",994.86,"1,458.72","1,586.11","1,625.44","1,748.61","1,632.37","1,912.85",...,...,...,...,...,...,...
,Senegal,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"2,334,640.00","2,376,770.00","2,392,260.74",...,...,...,...
,Solomon Islands,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"4,058.67","4,161.60",...,...,...,...,...,...,...
,Switzerland,Millions,,...,...,...,...,...,...,...,"57,034.98","63,139.02","59,729.02","62,223.79","62,708.53","62,693.82","63,867.10","63,147.34","67,232.19","66,374.40","72,257.85","73,626.20","75,448.96","69,796.11","80,773.72","76,912.41"
,"Türkiye, Rep of",Millions,,...,...,...,...,...,...,...,...,...,...,"283,219.24","304,281.22","341,651.06","400,488.39","431,880.89",...,...,"966,577.72",...,...,...,...,...
,United States,Millions,,...,"1,341,698.70","1,161,017.70","1,159,483.50","1,249,363.30","1,485,037.30","1,669,053.30","1,754,185.40","1,642,835.00","1,318,521.90","1,498,463.90","1,691,877.00","1,785,105.30","2,076,018.80","2,180,354.00","2,285,806.80","2,265,979.40","2,489,662.20","2,267,631.50","2,317,638.10","2,315,160.80","2,827,478.40","3,425,622.50"
,Vanuatu,Millions,,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,...,"24,392.60",...,"39,083.08",...,...,...,...
