Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
United Kingdom,GBR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,5074369393,4955597476,5235071153,5688562225,5938297739,6045166080,6105706286,6556335761,5995100746,5242981857,4951404773,5099003471,4944716073,4804502413,4937268135,5003393486,4582283767,4308885980,4389713567,4214814558,3248094194,3460123984,2501000000
Georgia,GEO,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,205929892.4,218638753.7,226328929.3,248453695.3,358590135.5,446005398.6,627348779.5,883065426,1065021296,1111619713,1183935750,1547274440,1770115175,1945284852,1986474924,1458741311,1520785231,1793945161,2034288456,2258211425,2109658757,2643926172,4100000000
Ghana,GHA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,32396800,45909120,43520000,65100096,82371200,99184576,105253248,117363712,126104704,114455680,135852160,2134638607,2155495000,1863990000,2007831480,4982442362,2979934204,3536410000,3520566623,4053694729,4291956801,4167753824,4664284053
Gibraltar,GIB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1166455.048,8715870.258,15190000,111046017.1,41640000,41570000,29500000,15070000,61520000,52030000,46260000,64500000,66300000,93010000,121425853.2,130582308.4,52170780.86,44660000,28430000,158130000,22530000,343910000,40581380
"Gambia, The",GMB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,54069839.27,60748749.17,59304087.54,63773517.34,55662540.37,64811558.97,79801153.13,115699061,91358953.77,106349453.1,109829222,137771209.4,154062367.7,145678794.7,160167345.3,212034736.1,275825107.5,416418880.7,547051423.8,615432851.8
Guinea-Bissau,GNB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,8021091.461,10028122.57,17631575.31,23126277.94,27699073.95,19898832.08,25519702.43,43030269.35,49460552.25,48850413.82,45890277.97,52110120.36,45635184.42,63787684.42,92419676.5,84952814,56431260,105179557.5,127983532.8,151185244.9,174938409.2,206107624.2,178003164.9
Equatorial Guinea,GNQ,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
Greece,GRC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2193819906,2014591009,1660397780,1565054104,1242683995,1219664384,1543110071,2483241141,2686826465,2022132944,1498782297,1186959012,680981913.3,804714812.7,734925603.1,509336316.2,417164366.4,400870186.2,489699591.4,676327504.8,611381979.6,688866261.6,664501159.7
Grenada,GRD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,24233333.33,24311111.11,24755555.56,25278348.15,48111111.11,26836111.11,28443188.89,28624935.56,28850324.44,27652595.19,28475102.22,28948812.96,29294352.96,29645885.19,41001343.15,43354715.42,45070131.1,47272753.03,47993599.79,63365362.3,70430714.67,73965777.37,69446128.85
Greenland,GRL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,596200000,633753628.5,1600192057,2146959900,2627500000,3066600000,3700100000,4236200000,4425646820,4002155020,4224679960,4533048950,4965274170,5303727620,5751442990,6481896460,7362674020,8393882100,9437674500,10655601360,11405439200,15407572610,18112000000
Guam,GUM,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,27300000,22300000,51000000,99300000,153009000,201289000,218076000,278496000,273896014.3,262065845.9,367805406.3,412200000,469258405.5,328152658.5,329658104.9,302773517.6,269173992.9,322340617.5,333692746,380358401,429124005.9,547871142.8,400481070
High income,HIC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,47643541731,49526639500,54935938715,65643636246,75895658755,82517053633,92233614427,1.08868E+11,1.25038E+11,1.1819E+11,1.17845E+11,1.30879E+11,1.28884E+11,1.42898E+11,1.48856E+11,1.39031E+11,1.3952E+11,1.4455E+11,1.54189E+11,1.59765E+11,1.54998E+11,1.67815E+11,1.62271E+11
"Hong Kong SAR, China",HKG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,135538206.5,152845007.8,120529560.8,119691117.9,239856567.5,296761189.3,294033632.4,316866690.1,355347245,347792446.9,339569368.9,351638509.3,366815267.3,360237541.4,372449060.1,386750552.6,399492889.2,436898438.6,424573814.6,451246722.1,426572579.6,453090876.7,570917480.5
Honduras,HND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,474498240,610441530,801398970,865389050.8,1169104060,1805194920,2358468900,2613644663,2821344123,2477339131,2617906839,2810592536,2920369783,3098239342,3369514367,3666201327,3863739159,4322761614,4776545983,5401465665,5588646521,7203426673,8283940674
Heavily indebted poor countries (HIPC),HPC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3235545129,3743292761,4562464326,5587706801,6748466334,7399212473,9060600052,11194526354,13305753805,12527615787,14404617595,18305065967,18627767893,19544673718,21453421437,23888803811,21972504506,24637416161,29199287346,29246568315,31939333792,36584293060,39853196713
Croatia,HRV,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,817102738.7,927871134.2,1093044041,1321491761,1555554397,1874468832,1926149214,2228813116,2505307645,2268827435,2287050682,2524036566,2084700260,2768842045,2774820386,2676949982,3223409432,3662771437,4014006757,4280379502,4186029862,5026283452,3700892090
Haiti,HTI,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,578000000,623580000,675660000,811000000,931540000,986154000,1062869000,1222089000,1369753973,1375546872,1473804721,1551366394,1612326050,1780995274,1977033926,2195560227,2358626245,2614165424,2966237967,3026149514,3455277840,4196393883,4532105394
Hungary,HUN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,363174029.7,364256476.9,443556552.6,466993515.9,632555108.1,731503155,858656344.5,975984331,1312202577,1575172936,1849914264,2305025006,3147775617,4159619081,4202893825,3953857949,4171221937,4123722118,4404806612,4892485259,3951486813,3611066268,2403686768
IBRD only,IBD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,63985606563,72406234588,83820820624,1.06894E+11,1.23097E+11,1.41268E+11,1.66758E+11,2.03327E+11,2.31462E+11,2.1719E+11,2.35004E+11,2.5962E+11,2.73982E+11,2.91746E+11,3.15413E+11,3.15523E+11,3.09274E+11,3.4211E+11,3.67602E+11,3.81025E+11,3.83913E+11,4.35982E+11,4.62375E+11
IDA & IBRD total,IBT,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,75784056250,84599671810,1.00491E+11,1.26416E+11,1.46815E+11,1.81449E+11,2.14232E+11,2.57766E+11,2.97631E+11,2.8436E+11,3.11522E+11,3.48281E+11,3.7286E+11,3.9568E+11,4.26669E+11,4.2986E+11,4.21361E+11,4.58E+11,4.97346E+11,5.13756E+11,5.19443E+11,5.86365E+11,6.206E+11
IDA total,IDA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,11798449688,12193437221,16670215026,19522078509,23718139406,40181265717,47474419916,54439365437,66168582741,67169718365,76518345433,88661059962,98877508570,1.03934E+11,1.11257E+11,1.14337E+11,1.12087E+11,1.1589E+11,1.29744E+11,1.3273E+11,1.35531E+11,1.50384E+11,1.58224E+11
IDA blend,IDB,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,3258345788,2954183942,5124985245,5505421122,7123395925,20907835303,24640587813,26999434644,31156474408,31855591957,35675980613,41522346927,44858015481,45922657749,49370497427,49362942903,49928331919,53797899758,58399190779,60108843808,56520447298,67343021614,72015926546
Indonesia,IDN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1190200000,1046000000,1258917563,1488709351,1866314990,5419620729,5722357517,6174340000,6794200933,6792907280,6916051073,6923970511,7212196578,7614419340,8551164469,9659168639,8906655811,8989529971,11215344812,11666395059,9650926142,9402427089,9959895079
IDA only,IDX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,8540103900,9239253279,11545229781,14016657387,16594743481,19273430414,22833832103,27439930793,35012108333,35314126408,40842364820,47138713035,54019493089,58011219454,61886426540,64973965722,62158737111,62092259139,71344764016,72621617372,79010381351,83040523955,86208331428
Isle of Man,IMN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,12883465957,14273018778,15735736286,20999150983,18750377107,22125089480,28333642280,37216755275,49977276916,49203912009,53479960083,62499075445,68820517838,69970360847,70388642797,68909693353,62744364090,68967175500,78790170929,83332078002,83149172934,89375152218,1E+11
Not classified,INX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,251908645.6,243999328.6,316105773.9,337132690.4,413908020,512338250.4,539348053.7,589415066.9,633377746.9,573235693.8,658009928.9,756001123,694996338.5,722434618.5,725770039.3,603613504.8,575484813.7,596677078.5,623629069,586686133.5,276051017.7,179854619.6,248913894.7
"Iran, Islamic Rep.",IRN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,536000000,682000000,851000000,1178000000,1032000000,,,,,,,,,,,,,,,,,,
Iraq,IRQ,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,711100000,388900000,3100000,70900000,152000000,176700000,223000000,271000000,727000000,729400000,1004500000,986400000,1088500000,741700000,859200000,644400000,839500000,624000000
Iceland,ISL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,35754208.05,39346088.87,64770700.64,48980941.97,60964373.11,65772992.79,80288820.38,110013685.2,120129226,94048513.52,135558471.2,150920465.8,154533791.4,207340817.9,217728298.7,216941558.5,209082092.7,188417947.8,174374357.4,184614440.1,166825058,191074062.6,193211002.6
Israel,ISR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,182400000,195600000,166600000,171200000,297700000,376900000,488800000,579700000,628400000,507000000,571500000,594600000,684900000,764800000,859000000,853100000,963400000,991200000,1021600000,953400000,1138100000,1230900000,1288900000
Italy,ITA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1789501817,1932443183,2272672068,3023192838,3688753006,4091531781,4075828471,4595241395,7354812945,7041290727,7975133246,8731247318,9166139341,9436137008,10099257246,9607744315,9512833704,9742186172,9899652023,10458515879,9888526922,10257333977,9000000000
Jamaica,JAM,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,877700000,1046600000,1241600000,1379600000,1601198135,1761628767,1923735274,2122091021,2156589500,1889494349,2026445825,2105606761,2168136683,2171887541,2268785014,2361233874,2433422796,2462677565,2501614919,2562542095,3066873500,3706698183,3419000000
Jordan,JOR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1845133992,2011334086,2134979288,2201128350,2287447109,2420874471,2793935120,3326376299,3510160301,3465211268,3622957746,3683943662,3848309859,5342816901,6369718310,5348309859,4374647887,4431971831,4471971831,4652535211,4881126761,5162253521,4646028169
Japan,JPN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,773406710.4,1249546432,1126867033,811141120.6,773574711.1,904981240.7,1176988480,1383930644,1732378923,1594532178,1684468955,2131729225,2539577665,2363853398,3733912542,3325097903,3830448522,4443028775,4369453719,4388723266,4887784631,5290974223,5000000000
Kazakhstan,KAZ,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,67472440,85039400,111248207.7,42197790,57377330.6,62021921.33,83589869.94,142991414,125570547.4,198201187.6,225556234.3,179708290.7,282984848.9,341405870.7,401380996.1,294269675.9,384165377.8,560420963.9,618039381,506076000.8,374391281.1,309886230.1,370000000
Kenya,KEN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,537900024.4,50914426.28,57143479.98,65845295.38,375811334.2,424991045.9,570459274,645207871.4,667317334,631460883.2,685757272.4,934149203.2,1211021439,1304277231,1440846250,1569267850,1744639175,1962273106,2720366061,2838192215,3107932253,3770089639,4091000000
Kyrgyz Republic,KGZ,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2243715,4533928.8,30293198.6,70327782,179057440,313250258.3,473071915.7,704004667.8,1223272673,981964002.5,1266195469,1708694028,2031374213,2277998114,2242827292,1687701982,1994607958,2485778060,2688570122,2410507185,2422824642,2792498249,3050000000
Cambodia,KHM,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,102600000,112800000,123000000,128200000,147400000,163700000,183700000,185800000,187918000,142213500,557456183.5,610649730.2,855043136.9,1003326431,1103123112,1185470633,1199209466,1287315707,1431304827,1524617295,1272266571,1153438269,1250000000
Kiribati,KIR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,12990238.52,13940691.55,14372521.4,14047575.98,15649980.56,17030625.96,17642506.7,17254064.88,16381031.1,14048045.1,16294959.64,17959541.39,19978146.63,20075191.14,14916124.28,13358399.68,15000000
St. Kitts and Nevis,KNA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,24274074.07,24759259.26,25386555.56,26810403.7,28447337.04,30266233.33,32834556.67,36129648.52,40099242.22,38803150.74,47033062.22,44674842.96,51049481.11,51570135.93,21762878.49,24305014.17,22553665.25,24788353.83,25939466.74,42333816.88,31563608.78,37061985.58,32952812.19
"Korea, Rep.",KOR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4523500000,4516200000,5134800000,5875200000,5935200000,5200400000,4849500000,5154900000,6978100000,5999500000,5853700000,6602200000,6589100000,6475400000,6573500000,6463900000,6523600000,6526400000,7125100000,7166100000,7434800000,7742300000,7824500000
Kuwait,KWT,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,0,0,0,0,4808113.945,5635456.26,2613869.436,4224467.043,3839517.358,34265894.53,3992522.746,22951786.93,27716388.99,25700374.72,22517471.08,806654918.6,27178886.41
Latin America & Caribbean (excluding high income),LAC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,19609005107,23777942286,27344855095,35709575491,42032620542,48474702452,57160275474,61241144568,62263751445,54601713630,55958060358,59341183602,59685342948,60890999328,63574522855,67984326654,72855434535,80892724591,88868511109,96252018472,1.03094E+11,1.30307E+11,1.42431E+11
Lao PDR,LAO,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,660000,694575,729303.75,765768.9375,804057.3844,830000,4237233,6203732.835,17774603.43,37576335.07,41774224.63,110297813.1,202988749.1,170436768.1,188048239.7,189212313.6,189361894,242708578.1,239879527,296516566.7,232166104,220824485.3,200000000
Lebanon,LBN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,2544451535,4742999661,5591436083,4924310615,5202237750,5769240000,7180590000,7558138454,6914055025,6877547082,6671241575,7566589340,7190794585,7480817047,7605729645,7061853364,6977962174,7370928673,6593406648,6353522181,6841077100
Liberia,LBR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,58446876.11,31854955.65,78814942.28,61977178.09,58122231.58,25116904.33,294231962.2,523002507.4,546822359.4,412747709.3,512000267.6,654424479.5,580127751.4,403475872.7,459924732.1,346244091.6,338000000,338065838.3,351182000
Libya,LBY,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,9000000,10000000,7000000,8000000,10000000,15000000,16000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
St. Lucia,LCA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,23829629.63,24133333.33,24561711.11,25114325.93,26316296.3,27063248.15,27836714.81,28605818.52,28904014.81,27990070,28993654.44,29444433.7,29789458.89,30146932.59,35230047.98,40500667.35,38390538.56,41863011.78,42919945.98,43217252.6,56385185.19,63277310.06,55199329.38
Latin America & Caribbean,LCN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,19849705945,24102569448,27742027426,36358685168,42630932344,49065289834,57946454959,62154103219,63151011517,55516012922,56943247874,60630756998,60937377395,62263105968,65224855098,69469204781,74426854073,82165735088,90052574936,97511087451,1.04209E+11,1.31624E+11,1.43654E+11
Least developed countries: UN classification,LDC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,6169358824,6646490476,8499480860,9768051285,10956338328,11829407808,13910216675,16623926871,21823341238,22938386881,26370475808,29719856098,34714133777,37507853903,40600399391,42302315105,41060217773,38835331939,47314767485,47573646219,52916981409,55074660910,57515118106
Low income,LIC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2008369937,2349835455,2937514842,3665422329,4259066404,3921360727,4555497163,5752616093,7497998282,8347349989,9899119187,11642991904,11819291943,12503661332,13902091070,14504144543,14022558144,14698701070,19014841670,16450331024,19182290478,21519868701,23487867630
Liechtenstein,LIE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1154285559,1169810000,1296070000,1423470000,1573780000,1975536000,2166770000,2507300000,2924500000,3336700000,4123130000,5153010000,5999552324,6422186627,7036326551,6999731475,7261851525,7190296015,7043039552,6748702044,7140414362,5522000000,3600000000
Lower middle income,LMC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,41684827664,46470716952,56967893142,69258385096,75600510426,1.01625E+11,1.20422E+11,1.46119E+11,1.7726E+11,1.75157E+11,1.96657E+11,2.24725E+11,2.48481E+11,2.58454E+11,2.71862E+11,2.74915E+11,2.69657E+11,2.95133E+11,3.23453E+11,3.37384E+11,3.39848E+11,3.72738E+11,3.65449E+11
Low & middle income,LMY,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,74109185625,82603410319,98069005089,1.22473E+11,1.4033E+11,1.71211E+11,2.01336E+11,2.41763E+11,2.8106E+11,2.71142E+11,3.00893E+11,3.37477E+11,3.63809E+11,3.81145E+11,4.11879E+11,4.1567E+11,4.06367E+11,4.4193E+11,4.8063E+11,4.96414E+11,5.02554E+11,5.67396E+11,6.0028E+11
Lesotho,LSO,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,477597131,401257772.2,388679066.3,556865002.8,627155112.4,599353498.2,613864588.3,638151333,575856885.8,547925096.4,610124769.9,649335749.7,554558512,462918822.8,392994339.1,370828477.7,453529594.8,549810084.3,581803816.4,543706903.6,468043252.9,499174871.6,526629489.5
Late-demographic dividend,LTE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,16678156792,19272807374,26156078336,35480614419,46362156008,50917896115,60225241491,79173189982,91325909082,85219177731,91461463155,1.01386E+11,1.03301E+11,1.14619E+11,1.30276E+11,1.2833E+11,1.22918E+11,1.31088E+11,1.33234E+11,1.32035E+11,1.31448E+11,1.47613E+11,1.80436E+11
Lithuania,LTU,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,49942500,79150000,109248045.6,114833998.3,577492856.2,745271334.5,994408039.5,1433095298,1565309357,1239844221,1673160029,1955415494,1507182354,2059903381,2113240954,1372817412,1279932372,1302553154,1386978491,1303940311,790579509.4,778077399.8,700000000
Luxembourg,LUX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,578526380.9,576637535.9,827567939,1046961819,1178139807,1188806929,1293535584,1479294565,1661639088,1676276507,1669576588,1810620151,1717898508,1921579735,1888091668,1675230438,1739875976,1907535913,2082891876,2099255273,2206730673,2297500642,2000000000
Latvia,LVA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,252175940.9,273692698.8,112559795.8,157503054.3,218566190.6,379053687.8,480130050.1,550487314.7,1920429181,1586661134,1257366065,1505693369,1498595198,1604442121,1553480634,1335768739,1234945490,1274146124,1237349320,1142611838,1088349705,1317404608,1333463360
"Macao SAR, China",MAC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,46620166.55,47740741.37,53334689.02,53150239.34,55465112.19,54385821.93,51598913.44,48381809.27,46853508.75,48292669.47,46907064.12,48659083.05,36864800.29,39527609.17,27588639.77,34553804.68,42116218.1,55002381.92,65768944.56,73900166.64,16965864.18
St. Martin (French part),MAF,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2160962378,3260920244,2877152601,3613916567,4220836008,4589226820,5451371055,6730472441,6894287729,6269117561,6422541530,7256310892,6507905288,6881699960,7788695018,6903543638,6383473884,6823002118,6919419948,6962578453,7414138466,10704830038,11401000000
Monaco,MCO,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,177580000,242210000,322590000,484020000,701370000,915080000,1175820000,1491260000,1888020000,1352350000,1752830000,1813110000,1986440000,2191540000,2075920000,1540120000,1467220000,1637870000,1837930000,1909910000,1876620000,2119330000,2170000000
Madagascar,MDG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,11270072.55,10871296.09,29323596.14,16231547.7,11506654.2,101672956.3,150260189,254488696.9,313991941.1,283721276.6,455825544.2,335015247,330495619.9,357754330.9,344438244,326844541.4,299204626.1,342776977.9,425502225.7,407676204.2,495356527.4,439712454.8,717898912.2
Maldives,MDV,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,2196854.87,1823118.75,2012192.12,2012192.12,2900092.28,2257250,2800000,7934160.761,6265651.333,4510691.347,3159198.48,2997538.939,3147415.886,3304786.681,3470026.015,3643527.316,3825703.681,4016988.865,4217838.309,4428730.224,4650166.735,4882675.072,5000000
Middle East & North Africa,MEA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,11572043874,13002645271,15890541149,20434850813,23590599907,22482131322,24293318769,29250362022,33085181644,31026790106,37038923611,38834194772,46112578003,47620026471,53567555145,50172265994,49592245995,52524603615,53575419163,55887981669,58229463193,66383959025,65837290876
Mexico,MEX,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,7524742980,10146263000,11029448100,16653686411,19861747959,22741840918,26542811527,26879863159,26041489177,22075734996,22080259154,23445660523,23208649190,23188811955,24802081325,26233171803,28690957406,32270507679,35768416627,39021789685,42878274907,54130298399,60300000000
Marshall Islands,MHL,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,23743313.99,25993301.22,25141959.52,23064845.28,23586551.16,22214933.55,22145271.41,23236798.2,24555434.91,26081549.3,27340028.91,28340028.91,30450053,31450053,32450053,33450053,34450053,30000000
Middle income,MIC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,71444882335,79717487295,94724273099,1.18004E+11,1.35547E+11,1.67013E+11,1.96755E+11,2.36148E+11,2.7378E+11,2.64323E+11,2.92299E+11,3.29626E+11,3.54051E+11,3.70748E+11,4.00599E+11,4.03947E+11,3.94885E+11,4.33856E+11,4.6861E+11,4.84713E+11,4.91474E+11,5.55E+11,5.86332E+11
North Macedonia,MKD,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,80920990,73439228,105902711,173661464,213016054,226568479,266556404,345010224,406625951,381153563,387931157,434124447,394153574,376068216.9,383353307,326901603,316287234,344938882,379189933,354625082,470083749,489643851,456314159
Mali,MLI,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,73163954.85,88167264.58,137653692.7,153798953.4,155463489.7,177256553.2,212030181.4,344376072.2,432735385.8,455566651.3,473206780.8,785135446.1,827417012,894763366.2,921490603.7,816930232.7,827242532.9,885444663.1,1022573592,971700936.1,997137083.8,1131458580,1094426691
Malta,MLT,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,17497061.34,12930129.42,21201644.69,25794804.04,319219551.9,222082588.8,208795974.1,229286698.4,264462405.6,259902916.9,229566340.7,227124910,200108441.5,245878450.1,252779864,274400266.6,251428716.5,269545190.7,277333449.3,264726248.1,249262902.8,258759267.7,271317047.1
Myanmar,MMR,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,102152604.8,116158175.6,105385646.3,84412131.69,116573115.8,129488927.9,115168164.1,81009057.89,54744020.17,54472032.22,114854849.3,127075981.1,274616061.7,1643883378,1807677675,1933727555,2254714796,2452869388,2673495005,2553189788,2671163002,2000000000,1900000000
Middle East & North Africa (excluding high income),MNA,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,11333146813,12755103438,15663727801,20198844305,22934668652,21750270363,23451111091,28278896953,31937120868,30006475486,35957557453,37150462995,44136727286,45722942913,51640993686,48238965817,47648319757,50245186202,51407809988,53694465658,55826669692,62894927606,63313335822
Montenegro,MNE,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,0,196425072.4,298104236.1,303165047.7,415967090.4,509607732.2,507500921.4,545308440.1,543354188.6,469734652.3,480844129.1,522997313.5,588907941.6,584315521.9,600703223.8,792208806.5,830145183.7
Mongolia,MNG,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,1101304.348,26684782.61,68695859.26,79355447.1,202508011.4,176948504.1,155191920.3,178029700,224595247.2,199618694.3,266242560.5,249642620.8,323836415.1,257134721.7,255121827,260910769.8,259876359.2,273364998.1,440554140.3,560930420.4,548833335.4,471162099.4,500000000
Northern Mariana Islands,MNP,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,36799999.24,41817001.34,52554813.39,69478279.11,57518516.54,58891885.44,80032492.16,99385835.74,115743972.1,111125263.2,115777234.5,129669769.6,174107424.2,152410998.7,155464965.9,142879136.5,93372689.55,257936772.5,296070198.9,299567589.2,348813813.3,453972065.8,544766479
Mauritania,MRT,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,77170265.83,60391856.66,64458913.64,168665175.6,13175224.82,168025200
Mauritius,MUS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,177000000,615851.2813,633981.3126,573714.3116,729710.022,609194.4962,728800.6949,703594.9697,633706.4276,660462.9571,814358.9092,518994.6691,861942.5999,552880.1027,327038003.8,223577781.4,194066629.1,250243134.9,244621262.5,318511666.2,284728298.4,272474595.8,278800000
Malawi,MWI,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,746886.2102,746885.9698,843693.5914,13912158.8,18321016.4,22531879.49,14789977.69,21013521.96,16674296.96,16656710.07,21767663.62,25320230.69,28303298.99,34132322.31,38487169.24,41493977.04,39053133.13,78880384.23,181067327.5,280913154.6,231650864.5,258855610.4,266621278.7
Malaysia,MYS,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,342368421.1,367105263.2,435000000,571052631.6,801868421.1,1116972560,1365476253,1556236305,1329070850,1130872358,1102925378,1211496096,1293805738,1423370252,1579517557,1643720838,1603918551,1648944928,1685578502,1597353742,1426684075,1565248400,1639832841
North America,NAC,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,4949559608,5124188719,5205318060,5344291477,5561662793,5728656853,7336181997,7846617834,8054192064,8282511677,8390573551,8506636419,8748376017,9174425004,9189987399,9297646940,9065268190,9121140785,9683323618,9908011767,9022933366,9449719282,8156834925
