Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/1/2023,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
"Micronesia, Fed. Sts.",FSM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,0,0,0,0,0,20209300,,,,,,,
Gabon,GAB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,278061232,-100615451,1160708.31,99666154.02,313970792,326161877.9,267805000,654808577.2,693511289,635674956.8,523939106.2,1123536919,677327365.5,324032442.4,1263109047,41707702.33,1243660160,1314029330,1379070816,1553136875,1716511506,1634824190
United Kingdom,GBR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.6413E+11,56090924809,89760582753,36011240473,87059621382,2.52653E+11,2.03636E+11,2.09515E+11,2.53454E+11,14547108445,66734551294,27012050072,46750789728,54473175400,58890445253,45333483122,3.24813E+11,1.25359E+11,-25055440307,19790761929,1.32476E+11,5922252759
Georgia,GEO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,131466678.3,109871635.5,160398660.5,334891041.6,492732940,453107292,1171394522,1892093991,1602232456,660800885.3,920915812.7,1170087550,968196197.6,1046562195,1836879043,1735285392,1659819993,1930381395,1304946394,1382476633,551844400.6,1267373916
Ghana,GHA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,165900000,89320000,58930000,136751000,139270000,144970000,636010000,1383177930,2714916344,2372540000,2527350000,3247588000,3294520000,3227000000,3363389444,3192320531,3485333369,3254990000,2989035000,3879831470,1875782953,2612789793
Gibraltar,GIB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,9942000,1677000,30000000,78966000,97900000,105000000,125000000,385900000,381880000,91030000,0,956060000,605560000,190000,-73758603.66,53272458.42,1618447260,577590000,352760000,44400000,176350000,197610000
"Gambia, The",GMB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,43520000,35479999.9,42826999.9,18272720.34,55526319.44,53650280.02,82208102.59,78094820.96,70792382.32,39447343.71,37140887.81,36077136.08,41183457.77,68340322.38,23014092.04,71976051.7,69830172.21,64338516.04,81805006.6,71083305.87,189576190.8,251822628.8
Guinea-Bissau,GNB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,702270.8631,395613.5963,3545253.689,4005503.687,1915633.352,8692468.09,17887123.56,18770117.49,6630074.028,18890200,26240200,25024047.39,6624917.193,19639703.8,28852727.69,18575499.45,14221700,15691197.95,20563818.22,71658680.34,20989721.61,23815238.33
Equatorial Guinea,GNQ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,154499589.9,940741215.7,323391507.5,689779766,340914468.5,769146185.2,469506014.6,1242731087,-793872332.8,1636219625,2734000000,1975000000,985256411.5,582948701.9,167875182.6,233325072.8,53998812.9,304827249.5,396077780,452287112.1,529894746.1,491090929.1
Greece,GRC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-8195469.288,2001266.562,34180546.54,1408086699,2147927927,688484256.6,5411403362,1957124444,5733447473,2766296835,532926980.5,1092191388,1662090330,2945271845,2697339246,1268938506,2698544612,3439131880,4025447789,4999635990,3303648833,6132475888
Grenada,GRD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,37407407.41,58748148.15,54488888.89,89166666.67,65014333.33,70157129.63,89787148.15,156554796.7,134832583.3,102556363,60420861.11,42648183.7,31489862.96,74688413.33,106797167.7,156442123.7,109856645.7,155662145.3,184005689,198978976.6,148811370.1,144226098.8
Greenland,GRL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-788600000,-936494410.4,-1016996774,19488617.6,321400000,540000000,635300000,859200000,731386670,499821250,1102460180,876760590,1399819890,1522143500,1407555280,1203355080,845786560,998344470,922397870,1170758860,1004371660,3597772700
Guam,GUM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,67100000,56000000,43600000,26100000,30000000,76800000,102400000,152400000,178000000,164000000,198000000,246800000,277910000,200558390,237750048.6,137700000,162654036.4,327343651.2,1180405596,1695179887,1294482521,2237312735
High income,HIC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.42387E+12,7.35446E+11,6.02717E+11,5.7885E+11,8.00646E+11,1.27007E+12,1.82516E+12,2.59908E+12,1.86282E+12,1.02374E+12,1.30537E+12,1.64153E+12,1.38124E+12,1.43156E+12,1.29524E+12,2.15189E+12,2.17295E+12,1.64545E+12,3.35977E+11,1.13976E+12,7.01635E+11,1.40149E+12
"Hong Kong SAR, China",HKG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,70495739306,31291719645,6747855221,18567357065,22194238605,40963127271,44901793969,62121011424,67035187588,54275707074,82709142976,96135081265,74887135901,76857453418,1.29847E+11,1.81047E+11,1.33259E+11,1.25717E+11,97036255479,58299361095,1.17452E+11,1.37191E+11
Honduras,HND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,349978000,309826700,287314900,390166272.9,592120092.9,601059572.2,717591908.2,966926354.3,1200798087,494497450.5,607376418.1,1042571021,1081346796,1069029263,1704790710,1316679827,1147030450,949955941.5,1442587576,955095298,236016866.2,875943664.5
Heavily indebted poor countries (HIPC),HPC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4053413013,4685436003,5892830404,6836256861,7422180824,8173921988,10333820163,14873118486,19433535058,15646350118,23687328775,28510235840,32570848777,35188732024,29403053949,29886754944,24657793053,29559873800,28398100347,23533935003,18148564578,34289455941
Croatia,HRV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1015069997,1036758146,980784304.8,1846434012,1314179917,1814728743,3346611893,4645807617,5249620116,3069599256,1545050408,1248979436,1465100045,966014917.3,3179819720,35177680.93,423781033.4,451346089.2,1314767768,3940753802,1249365581,4660184374
Haiti,HTI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,13250000,4400000,5700000,13800000,5900000,26000000,160600000,74500000,29800000,55470000,178000000,119000000,156000000,161918586.3,99000000,105680000,104900000,374860000,105000000,75000000,25000000,51299000
Hungary,HUN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,2747712560,4058819561,3643428380,4157510420,4538099567,27489690204,18678720025,70631297039,75107772943,-2792080129,-20770280261,10740966551,10815928328,-3586600505,13060104659,-5266437315,69681210262,-12133055293,-64364899191,98701757632,1.6756E+11,29344742756
IBRD only,IBD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.57038E+11,1.67389E+11,1.50406E+11,1.63155E+11,2.28066E+11,3.04168E+11,4.0324E+11,5.57426E+11,6.29112E+11,4.27078E+11,6.26486E+11,7.36134E+11,6.81204E+11,7.22897E+11,6.57525E+11,6.06964E+11,5.49137E+11,5.25315E+11,6.05247E+11,5.7173E+11,5.32795E+11,7.80881E+11
IDA & IBRD total,IBT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.63364E+11,1.74128E+11,1.59351E+11,1.7393E+11,2.41142E+11,3.22629E+11,4.28422E+11,5.92927E+11,6.72119E+11,4.62516E+11,6.67402E+11,7.86172E+11,7.30941E+11,7.7504E+11,7.04696E+11,6.56444E+11,5.93298E+11,5.75414E+11,6.49428E+11,6.14338E+11,5.68529E+11,8.33842E+11
IDA total,IDA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6326018808,6739634462,8944299118,10775057279,13075937149,18460374746,25182154354,35500556381,43006473662,35438182430,40915609250,50037426461,49736575477,52142998401,47170594768,49480643012,44160903246,50098956524,44180785113,42608487691,35734228476,52960523406
IDA blend,IDB,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1996323730,1782580459,3750416112,3797298821,3964141337,9068016474,12284606537,16088966800,17785703166,14967636556,12733640607,15172598264,11581597250,12224169018,13230977971,12583812976,10087750788,14352398014,10977701640,8434068850,6215029573,13777227653
Indonesia,IDN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-4550355286,-2977391857,145085548.7,-596923827.8,1896082770,8336257208,4914201435,6928480000,9318453650,4877369178,15292009411,20564938227,21200778608,23281742362,25120732060,19779127977,4541713739,20510310832,18909826044,24993551748,19175077748,21362021181
IDA only,IDX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,4329695077,4957054003,5193883005,6977758458,9111795812,9392358272,12897547818,19411589582,25220770496,20470545873,28181968643,34864828197,38154978227,39918829383,33939616797,36896830036,34073152458,35746558509,33203083473,34174418841,29519198903,39183295753
Isle of Man,IMN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,
India,IND,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3584217307,5128093562,5208967106,3681984671,5429250990,7269407226,20029119267,25227740887,43406277076,35581372930,27396885034,36498654598,23995685014,28153031270,34576643694,44009492130,44458571546,39966091359,42117450737,50610647354,64362364994,44727277563
Not classified,INX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,25779436153,9650920350,29323796527,22781292817,-10607612697,47001243614,22070063905,59934755383,23287686336,53974309647,37748455284,23699352433,58090414123,70811172728,97382259039,2.3706E+11,1.02916E+11,58300808408,67361732390,-46633226471,34782774941,81018660490
"Iran, Islamic Rep.",IRN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,39000000,408118760,3519380360,2877481500,3037299840,2889191670,2317538500,2017791750,1979988010,2983421910,3648972410,4276718690,4661734400,3049945000,2105494000,2050000000,3372000000,5019000000,2373000000,1508000000,1342000000,1425000000
Iraq,IRQ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-32000,-6655999.9,-326000,1000000000,300000000,515300000,383000000,971800000,1855700000,1598300000,1396200000,2082000000,3400000000,-2335300000,-10176400000,-7574200000,-6255900000,-5032400000,-4885100000,-3075600000,-2859100000,-2637300000
Iceland,ISL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,155160734.1,163445772.3,91905493.06,335355205,755317000.4,3093680068,3876554983,6872169567,1203686965,63588140.75,256982201.7,1106958185,1024164328,472607545.8,766775539,1145767445,-1066286957,-6999892981,-622718386.3,-556463720.7,-878458464.6,93129211.03
Israel,ISR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,8047500000,1771300000,1582500000,3322000000,2946900000,4818400000,14395500000,8798100000,10274200000,4606900000,6984700000,8653000000,9017300000,11842200000,6048900000,11336200000,11988000000,16892500000,21514500000,17362500000,23109200000,21486300000
Italy,ITA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,13172981900,14878086499,17239360005,19572886734,20100742902,36762073075,56995485107,65975535145,-9501579210,16607196345,9930501391,34465481830,34901033.01,19531411962,17032744039,13303439230,25656663795,11138429977,44249715319,31185214397,-22090942205,18911500067
Jamaica,JAM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,419600000,576500000,443800000,683500000,559365888,637901995.9,842342788.3,811902426.3,1376602630,485164640.1,185775630.6,172757165.4,413333448.1,544747561.8,582148741.6,924977863.7,927976719,888835228.5,774620603.1,665415555,265100553.6,320480000
Jordan,JOR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,913258110,273628171.3,238222874.7,546967559.9,936812411.8,1984485190,3544005642,2622144779,2826744496,2413098592,1688394366,1486056338,1548450704,1946597204,2178450704,1600281690,1552957746,2029718310,954929577.5,729718309.9,760281690.1,621830985.9
Japan,JPN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,10688168326,4926033619,11557373874,8771535612,7527948175,5459618343,-2396909736,21631204436,24624845330,12226471579,7440979284,-850717035.1,546962692.2,10648441636,19752249424,5252218412,40954181469,18802251208,25289367858,39960544340,60725202928,33092988101
Kazakhstan,KAZ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1370521199,2816823050,2588491060,2483253230,5615262947,2546065710,7611168450,11972842989,16818890680,14275888207,7456117901,13760291529,13648134374,10011293285,7308112644,6577824050,17223789548,4757396811,353291554.6,3730856271,7219543674,4584279235
Kenya,KEN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,110904550.4,5302622.939,27618447.06,81738242.64,46063931.45,21211685.4,50674725.18,729044146,95585680.23,116257609,178064606.8,1450474757,1380173662,1118825000,820937598.4,619724465,469533310.7,1346085345,767761506.7,469940266.8,426305189.4,463348935.7
Kyrgyz Republic,KGZ,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-2360124.961,5006732.877,4661963.545,45544627.8,175458810.1,42565248.3,182022902.5,207919477.6,376992152.1,189377400,472768300,685760800,260927500,612016900,343010700,1144054000,619220700,-107212800,144222600,403865100,-401518600,247510850
Cambodia,KHM,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,118308566.3,146481995.1,130956363.9,81580650.56,131416229.3,379180190.6,483209382.7,867288538.6,815180218,928393617.3,1404315449,1538883425,1988102945,2068470774,1853471158,1822804151,2475915854,2788084322,3212633447,3663032999,3624644990,3483461606
Kiribati,KIR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,721810.2654,-273476.291,249788.108,670758.9289,1953667.88,2606016.175,568432.8669,1153044.69,-1267679.262,4995548.978,-6602470.868,-348737.5792,-2385943.82,838137.9532,2632144.437,-819824.3529,1806963.916,784797.2549,-1144364.717,-558280.5023,2624092.839,1031375.962
St. Kitts and Nevis,KNA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,96214814.81,88230740.74,79771688.89,75612162.96,55771474.07,92994488.89,110415630.4,134484438.1,177906026.7,130750839.3,116268480,109632707,92419222.22,110789970.4,156658594.1,128276604.8,121415245.5,48026116.14,40051767.21,62459225.98,5597402.078,26441253.86
"Korea, Rep.",KOR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,11509400000,6522300000,5475100000,7010000000,13294400000,13643200000,9161900000,8826900000,11187500000,9021900000,9497400000,9773000000,9495900000,12766600000,9273600000,4104100000,12104300000,17912900000,12182600000,9634300000,8764900000,16819700000
Kuwait,KWT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,16299834.37,-111516284.5,3619441.977,-67111499.34,23752969.12,233904109.6,121305596.3,111535690.2,-5951752.859,1113588047,1304627500,3259067552,2872588962,1433630444,485806657.8,284647623.8,292026510.2,113012065,-21377568.82,515617569.4,-558055522.6,-272335307.1
Latin America & Caribbean (excluding high income),LAC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,68154700539,62820896156,46934295356,37061342201,57586268631,64606764671,64757031725,1.06887E+11,1.20255E+11,76730983769,1.47147E+11,1.70526E+11,1.68975E+11,1.74584E+11,1.55605E+11,1.45176E+11,1.4939E+11,1.48652E+11,1.58842E+11,1.37525E+11,91135131246,1.21248E+11
Lao PDR,LAO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,33890000,23904284.13,4451297.031,19484000.8,16917263,27720000,187310641,323520000,227770000,318598209.1,278805903.1,300743507.1,617755394.5,681397257.1,867646121.7,1077759915,935296172.8,1693080811,1358019506,755524124.2,967706086.2,1071913716
Lebanon,LBN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,993475000,1453907000,1335970000,2860020313,1898780570,2623502612,2674534372,3375980758,4333045470,4803602660,4279880835,3137050288,3111315000,2661087128,2862509427,2159289952,2568485071,2522409653,2658003845,1906392482,1623326612,597150389.7
Liberia,LBR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,20800000,8300000,2799999.9,372220000,75351731.65,82802111.44,107856671.5,131637661.6,283536077.4,127803424.5,2064680994,2086006933,2309981241,1998675366,501870828.6,232679832.5,311699760.3,247842983,129129754.8,86681700.46,86960000,45680000
Libya,LBY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,141000000,-133000000,145000000,143000000,357000000,1038000000,2064000000,4689000000,4111300000,1371000000,1784000000,0,1425000000,702000000,0,0,0,0,0,0,0,
St. Lucia,LCA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,53748148.15,58807407.41,51935414.81,106425925.9,76520285.19,78233429.63,233934733.3,271891074.1,161210706.3,146397591.1,121296972.6,96416427.78,75759324.81,83515042.22,65407444.28,152240176.1,161613065.6,89941452.09,45522200.84,75509997.79,47558516.85,85650506.78
Latin America & Caribbean,LCN,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,97255235966,78514760677,60794111660,57961759534,1.01047E+11,80813179508,1.16465E+11,1.95698E+11,2.22085E+11,1.56578E+11,2.35089E+11,2.92804E+11,2.97291E+11,3.42222E+11,2.80008E+11,3.22164E+11,2.20142E+11,2.03252E+11,2.09763E+11,1.97232E+11,1.46242E+11,2.06127E+11
Least developed countries: UN classification,LDC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,3781639043,6051667643,5929321700,9350807323,9156839338,5866227341,9082691284,12587088294,18589792370,15335233483,18002821830,23440649777,29845477442,25245934515,29527467396,38561694366,25921643794,20940885105,18381727799,20378418718,22290348432,25226658478
Low income,LIC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1697261111,2587050619,3288994742,4790837830,5170129264,4297191359,5632068186,8759835331,10132019320,8670517537,14914078499,19359977469,22519334898,21257596235,16494471497,16541952012,16380120147,15608029310,14763149310,15972595274,14060608111,18567510832
Liechtenstein,LIE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,19854574738,9389136116,6864257255,17305461701,1845838359,-266949356.7,44598433612,33538242375,16214866193,29934896948,29875940865,26414902947,29482974347,1154916692,9340073895,80400430108,60669833863,38999586461,-87212093508,,,
Sri Lanka,LKA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,172941409.8,171790000,196500000,228720000,232800000,272400000,479700000,603000000,752200000,404000000,477559000,955920000,941116591.2,932551317.6,893628980.3,679655644.2,897049375.9,1372723043,1614044009,743466231.5,433869416,597522167.7
Lower middle income,LMC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,12527722820,18817345629,25601830986,25840640209,29921741663,54481334278,76013871750,1.00164E+11,1.31154E+11,1.03234E+11,1.00723E+11,1.19641E+11,1.13636E+11,1.13205E+11,1.27826E+11,1.40364E+11,1.17882E+11,1.39125E+11,1.37146E+11,1.47124E+11,1.39137E+11,1.45855E+11
Low & middle income,LMY,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.4054E+11,1.5635E+11,1.48211E+11,1.56777E+11,2.08513E+11,2.90127E+11,3.78649E+11,5.30295E+11,6.10445E+11,4.24676E+11,6.2103E+11,7.25818E+11,6.74022E+11,7.42275E+11,6.40711E+11,6.07637E+11,5.51312E+11,5.45318E+11,6.06106E+11,5.66721E+11,5.36282E+11,7.61826E+11
Lesotho,LSO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,32402238.3,29695295.78,28390464.72,43946224.79,55669445.72,27441449.23,24322286.69,75616001.72,11009973.06,91349553.1,9512771.55,61173319.21,56653435.23,50429031.34,94459059.36,206514459.9,79234548.91,42168784.11,40874071.93,35732593.41,28001666.92,-12372192.46
Late-demographic dividend,LTE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.41237E+11,1.20181E+11,1.38537E+11,1.47164E+11,1.71707E+11,2.77453E+11,3.33825E+11,4.83913E+11,4.9252E+11,4.29862E+11,5.72304E+11,6.60192E+11,6.69982E+11,6.63512E+11,6.74816E+11,7.05085E+11,5.25815E+11,4.51174E+11,5.19E+11,4.33333E+11,4.11296E+11,6.54749E+11
Lithuania,LTU,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,380272500,442400000,660790497.9,217398839.9,879540745.8,1292550784,2259381845,2601486958,1727292156,-360197700.8,1102696147,1880811089,677182759.7,768657972,357323216.2,1036954106,1177533776,1383731106,1299841764,3434299310,4478593693,2944691730
Luxembourg,LUX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,4243174365,4291105683,5179643439,4644769483,32219534641,-29679425810,7117112828,27255154249,39128528763,8843156717,2824125588,23299023840,20060313791,45432153556,17580970091,-27369776663,-26044791278,12801194704,1.02269E+11,-9053878561
Latvia,LVA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,324184857.5,173500715.8,160090702.2,316652176.4,591589970.7,809856372.4,1705667384,2713412662,1434273758,-150022148.4,474983591.2,1519518896,1080778948,989283879.4,1045107101,812843819.5,335420977.5,1189988063,424290064.5,1114592059,938191969.1,3721078150
"Macao SAR, China",MAC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,-790000,160004979.1,393961071,506111201,771496386.2,1775023638,2916866633,5314514356,3982611128,-412628205,3629274389,1754336190,3565735906,3774560564,2424230567,486517486.3,1859188732,1701002328,1729819689,6509553755,-6888472945,4852440489
St. Martin (French part),MAF,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,426553283.9,2824557252,480355698,2312829823,893325392.8,1670609689,2460787164,2825801376,2466288357,1970323920,1240625859,2521362081,2841954371,3360909924,3525384612,3252913902,2153363905,2680109856,3544387229,1720825003,1418713119,2150839829
Monaco,MCO,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,127540000,103440000,84050000,73750000,151010000,190700000,258680000,536020000,726610000,263960000,297050000,372880000,251200000,241880000,345900000,225870000,87440000,149520000,293790000,507170000,157790000,391310000
Madagascar,MDG,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,82952580.71,93059224,14661798.07,12874087,52910748,85428623.9,294681941.5,789389724.1,1134497642,1293330142,912287179.8,815534454.5,814789934.7,565848886,372872463.3,328059305.6,540842779.8,464856589.6,612036371.4,474311425.4,358467141.4,357536665.3
Maldives,MDV,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,22312447.82,20541053.26,24718599.77,31774435.57,52933701.73,52991121.06,63826812.89,132432080.8,181255431.8,157963586.8,216468945.7,423530664,227976866.7,360816336.2,333375218,297975993.4,456639057.3,457808313.6,575658028.2,961037565.7,440711709.4,443473179.1
Middle East & North Africa,MEA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,12237516693,10844019193,9982569448,20255424330,32915260933,73159745245,1.09137E+11,1.26452E+11,1.13756E+11,83844624097,87565376430,63156417560,63267273313,53585197490,37333461206,39996361909,49049910361,53909479774,60310579943,61341142100,63690983726,79330708214
Mexico,MEX,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,18382284821,30060020323,20160111120,18157929031,25141309948,25161491620,22124412067,31019384024,29752318995,19651679609,30524718258,23894614076,18204804086,50831992460,28441845366,36247163894,38890034474,33107655685,37846775241,29898162512,31507076728,33349798109
Marshall Islands,MHL,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,739000,739000,839000,-1151999.9,1155999.9,3279622.362,1876761.725,6987311.988,5694746.716,14649434.96,-9356673.132,-4380881.138,21373811.81,32548149.32,9047685.078,-5393638.499,-3055847.449,5835497.48,9752051.362,-9356673.132,-4380881.138,5382747.2
Middle income,MIC,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1.38684E+11,1.53552E+11,1.44807E+11,1.5202E+11,2.03077E+11,2.85929E+11,3.71728E+11,5.19878E+11,5.97834E+11,4.13812E+11,6.05039E+11,7.06997E+11,6.52309E+11,7.22002E+11,6.25429E+11,5.92029E+11,5.36417E+11,5.31254E+11,5.93301E+11,5.52513E+11,5.24246E+11,7.45712E+11
North Macedonia,MKD,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,217507099.2,469570706.4,114193471.4,119041753.2,309137638.5,145329601.5,427444589.3,733466879,611688378.6,259530321.5,301441681.7,507920732.8,337911248.2,402458309.8,60879915.45,296604200.4,549371101.6,380738977.5,648732425,549500829.9,7693779.704,696255528.1
Mali,MLI,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,60331623.11,208998473.7,-12371106.2,72517997.33,84992921.53,160281952.8,148327333.7,206337322.6,267511185.9,649211715.2,371932364.7,556875894.5,397842480.3,307940910.8,144214831.2,275525536,356476591.9,560747464.4,467295391.1,859091549.2,536851812.9,639944165.4
Malta,MLT,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,743185324.7,416889166.3,-497796507.9,911474591.3,7469040205,21801420447,25035392674,35591477412,14837770104,1444871046,9244998120,7806911230,3323599815,510057778.1,155878728.1,3640705147,2776034108,3890244437,4464845211,4172682197,4268969564,4367569126
Myanmar,MMR,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,254789765.5,208303564.4,150511225.8,248882510,211364295,234904379,275812653,709922015.3,863880447.3,1078972201,901133534.9,2519813313,1333856137,2254603965,2175015284,4083839112,3278096410,4804272487,1768195523,1735589413,1907154041,2066606470
Middle East & North Africa (excluding high income),MNA,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,5120765879,7182785892,8462940196,11253023705,10631056325,18221792613,30474420440,33656906502,35606364313,29219598630,25932821028,16628551061,22999570491,16669942295,7714204593,9079539617,13654011664,16747748258,15340175843,13926705524,10111086634,9104353615
Montenegro,MNE,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,,,,,,,,937357714.7,975271781.8,1550285725,758254398.6,556662007.5,618126498.7,446456998,496993506.5,699855695.3,226702405.9,560665419,485653127.8,417589860.1,530903011.5,693740795.7
