Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/1/2023,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Jamaica,JAM,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,31460000,36100000,44640000,37820000,34620000,43040000,25940000,7870000,13410000,15630000,13490000,14230000,15030000,14280000,15750000,11950000,16030000,24260000,16120000,14550000,10560000,
Jordan,JOR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,120430000,133190000,155850000,114420000,108780000,124970000,115020000,58460000,62850000,69840000,74960000,84860000,75310000,76150000,83250000,82030000,154700000,196330000,206040000,224800000,210960000,
Japan,JPN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Kazakhstan,KAZ,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,73280000,80810000,102450000,82280000,119440000,88560000,102580000,54630000,101900000,59120000,56160000,48190000,43530000,52460000,40300000,55430000,38330000,40060000,35130000,40930000,42050000,
Kenya,KEN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,135580000,135560000,165960000,173490000,211460000,217650000,280740000,140060000,128950000,122180000,153100000,204790000,229590000,213310000,230290000,209160000,215970000,195970000,144650000,171700000,224680000,
Kyrgyz Republic,KGZ,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,37500000,41320000,71710000,67710000,110210000,91180000,99580000,59340000,69710000,61770000,62110000,46130000,53430000,56870000,61850000,69010000,60810000,47030000,51850000,54780000,46710000,
Cambodia,KHM,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,99790000,119790000,133640000,162420000,154730000,182010000,180980000,130410000,149630000,156160000,185550000,195220000,196630000,152060000,147900000,113040000,125680000,125780000,121480000,113940000,92580000,
Kiribati,KIR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,9080000,8260000,10680000,10830000,10010000,11480000,9660000,7140000,10810000,9160000,14260000,16100000,19930000,15340000,13040000,17580000,16510000,18050000,21270000,17320000,15070000,
St. Kitts and Nevis,KNA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,550000,1050000,570000,80000,500000,660000,310000,490000,1050000,3200000,2130000,1100000,480000,690000,,,,,,,,
"Korea, Rep.",KOR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,118460000,82890000,86940000,94510000,102460000,,,,,,,,,,,,,,,,,
Kuwait,KWT,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,2070000,3150000,3130000,1960000,2090000,,,,,,,,,,,,,,,,,
Latin America & Caribbean (excluding high income),LAC,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Lao PDR,LAO,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,73780000,77930000,82160000,80200000,76710000,80510000,75160000,97400000,78020000,84730000,109950000,108600000,119880000,99130000,101170000,92310000,100660000,82870000,108260000,98130000,80930000,
Lebanon,LBN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,55020000,62640000,77590000,100920000,108860000,104160000,121940000,134690000,132490000,125720000,90470000,64720000,83070000,82830000,92910000,88070000,87340000,102920000,100790000,119400000,171610000,
Liberia,LBR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,23440000,14230000,11990000,14860000,26480000,54060000,53660000,12000000,27180000,26630000,31400000,32980000,38010000,49440000,45080000,30750000,34310000,47020000,33320000,51260000,34570000,
Libya,LBY,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,10820000,35120000,9550000,11130000,8480000,10630000,25170000,51400000,74640000,71050000,21750000,28860000,162230000,34710000,47220000,58590000,
St. Lucia,LCA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,4350000,3420000,4450000,3330000,2130000,2460000,4090000,3810000,5620000,5880000,6040000,3100000,3440000,3120000,2320000,2030000,2520000,3490000,3040000,3480000,2870000,
Latin America & Caribbean,LCN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Least developed countries: UN classification,LDC,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Low income,LIC,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Liechtenstein,LIE,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,77560000,76900000,73040000,96770000,74940000,93910000,111440000,94560000,91690000,68160000,77820000,79990000,75640000,66990000,64270000,53390000,65430000,74150000,60890000,51350000,49530000,
Lower middle income,LMC,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Low & middle income,LMY,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,13998590000,15232230000,17798380000,19751110000,19763880000,20081270000,21583520000,15631320000,18522060000,18174830000,19072240000,18737120000,19131590000,18266170000,18753770000,16846370000,17590220000,18409120000,18553340000,18976320000,17246230000,
Lesotho,LSO,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,11260000,13560000,11940000,14830000,14220000,14530000,16010000,15120000,12520000,10290000,13060000,13250000,16420000,12280000,11130000,7710000,7020000,6510000,9050000,6940000,4410000,
Late-demographic dividend,LTE,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Luxembourg,LUX,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Latvia,LVA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,14510000,13330000,10060000,15320000,14950000,,,,,,,,,,,,,,,,,
"Macao SAR, China",MAC,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,190000,360000,350000,120000,120000,,,,,,,,,,,,,,,,,
St. Martin (French part),MAF,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,192090000,210880000,282930000,349990000,377830000,381570000,401000000,390480000,324930000,323130000,291980000,171660000,279140000,260830000,277760000,232130000,253600000,265620000,296630000,275100000,294080000,
Monaco,MCO,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,43620000,41130000,76220000,53620000,57530000,58750000,56840000,35020000,42020000,51500000,57390000,58280000,69170000,50030000,78870000,70390000,74740000,84490000,90010000,97540000,109640000,
Madagascar,MDG,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,85230000,80580000,84990000,96720000,95460000,94860000,111370000,145900000,101410000,74610000,67330000,57400000,71780000,77130000,64990000,63360000,61380000,73520000,100080000,73260000,67530000,
Maldives,MDV,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,7520000,5190000,6460000,6740000,5320000,7310000,7050000,8730000,5060000,5260000,12710000,7530000,14420000,10300000,11550000,7420000,7290000,5700000,5650000,5300000,4580000,
Middle East & North Africa,MEA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Mexico,MEX,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,105320000,114690000,171270000,149620000,126660000,141980000,190900000,103920000,130910000,146390000,114240000,108830000,119740000,119400000,126920000,108250000,114430000,122240000,119990000,114970000,109550000,
Marshall Islands,MHL,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,3320000,2720000,4410000,3680000,3930000,4400000,3380000,3270000,2780000,3500000,3810000,3990000,6140000,3990000,3010000,2940000,2600000,13640000,3460000,3030000,3990000,
Middle income,MIC,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
North Macedonia,MKD,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,30030000,58420000,69650000,100410000,105440000,98480000,95910000,58790000,45960000,42830000,68920000,44020000,50140000,33350000,36540000,41820000,25590000,60420000,80160000,43420000,40920000,
Mali,MLI,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,119550000,89070000,122660000,127380000,119370000,127910000,134190000,107330000,142240000,120730000,121400000,103220000,88020000,137750000,147540000,131530000,145540000,112080000,161880000,129830000,139670000,
Malta,MLT,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,1370000,1350000,1550000,2520000,1590000,,,,,,,,,,,,,,,,,
Myanmar,MMR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,50060000,54830000,58150000,52150000,35600000,37790000,34110000,34740000,35260000,37480000,57320000,62920000,72330000,95410000,151250000,135470000,209390000,193010000,219430000,196500000,161450000,
Middle East & North Africa (excluding high income),MNA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Montenegro,MNE,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,32260000,20890000,22050000,20180000,29930000,15180000,12720000,13440000,11640000,12960000,8890000,7630000,10160000,27210000,11380000,
Mongolia,MNG,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,61020000,66070000,69070000,76750000,72990000,85460000,79480000,80770000,75260000,78440000,95490000,99080000,91090000,87770000,84090000,83390000,84540000,83060000,77950000,85210000,80750000,
Northern Mariana Islands,MNP,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,172680000,164610000,199070000,225370000,199890000,183140000,209200000,147090000,191150000,177070000,166000000,186950000,183550000,214940000,185510000,165800000,157930000,154770000,147690000,138860000,116720000,
Mauritania,MRT,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,32180000,35010000,33960000,41660000,37840000,39760000,38830000,48690000,48780000,57450000,55900000,54330000,39300000,39920000,33730000,34510000,23000000,28830000,30490000,26410000,29020000,
Mauritius,MUS,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,15670000,15520000,17650000,20640000,22980000,23070000,23310000,30250000,29500000,23900000,20650000,11420000,21510000,19590000,20060000,15180000,14360000,19490000,17420000,20260000,19350000,
Malawi,MWI,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,110570000,84200000,102910000,123730000,107480000,100590000,99550000,80230000,73730000,89400000,80520000,73240000,82460000,94580000,99340000,99240000,97650000,108510000,90150000,105020000,78900000,
Malaysia,MYS,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,82020000,68080000,66670000,61740000,64150000,49890000,46170000,44560000,39580000,45930000,50950000,47310000,46080000,32640000,39630000,32500000,35380000,50550000,40830000,47470000,43610000,
North America,NAC,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,46060000,47780000,49000000,63630000,68000000,54960000,77200000,34910000,40500000,43090000,44510000,46880000,49660000,43270000,38380000,36480000,37010000,37840000,42240000,45560000,47920000,
New Caledonia,NCL,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,175230000,177900000,221250000,257140000,296000000,,,,,,,,,,,,,,,,,
Niger,NER,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,45470000,49380000,52010000,58450000,57130000,60270000,102400000,60580000,76180000,69800000,89420000,56470000,65050000,73760000,64090000,73350000,72970000,59680000,77010000,74850000,91490000,
Nigeria,NGA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,68930000,87990000,137110000,166320000,244220000,204200000,316850000,180310000,215170000,218320000,220820000,268040000,315280000,358380000,376590000,351400000,346400000,346430000,236810000,241810000,253840000,
Nicaragua,NIC,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,113570000,135940000,107390000,99610000,97650000,100230000,110650000,85470000,108360000,111480000,98620000,79100000,75320000,57760000,57040000,37910000,46590000,50960000,34910000,22730000,28050000,
Netherlands,NLD,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Nepal,NPL,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,105950000,119170000,127790000,146960000,113680000,118570000,123160000,97120000,101980000,116750000,122510000,146070000,141620000,133040000,127940000,133920000,126030000,151750000,100970000,118200000,89060000,
Nauru,NRU,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,450000,350000,530000,620000,860000,2860000,10000000,13990000,17140000,12780000,18560000,27890000,15160000,7980000,10220000,21270000,11460000,14390000,7810000,9030000,9490000,
New Zealand,NZL,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,14760000,9930000,4550000,4800000,7800000,10290000,6720000,2970000,2620000,2400000,4080000,,,,,,,,,,,
Other small states,OSS,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,71660000,86230000,199050000,138130000,128660000,185160000,209220000,166230000,205220000,153280000,237380000,210440000,228390000,261710000,240310000,245060000,279420000,275940000,190490000,219170000,208520000,
Panama,PAN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,22500000,23880000,28910000,32970000,30360000,24910000,36030000,14880000,16360000,19320000,18110000,18510000,19610000,16370000,18440000,14160000,18120000,18770000,17350000,11410000,21240000,
Peru,PER,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,150000000,216350000,225840000,281980000,276780000,282880000,312910000,119230000,179260000,173990000,165510000,155660000,170130000,140130000,150890000,120270000,132590000,110930000,117630000,116390000,98750000,
Philippines,PHL,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,224190000,206010000,193440000,251170000,229290000,239470000,252500000,173640000,177460000,187780000,208040000,193090000,264710000,201430000,223180000,197860000,162550000,137980000,253510000,182150000,162430000,
Palau,PLW,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,4240000,4450000,4830000,5380000,5040000,5610000,5580000,3480000,4220000,3580000,4590000,3540000,6490000,5540000,3870000,3300000,3240000,5970000,2680000,3120000,2040000,
Papua New Guinea,PNG,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,143740000,133100000,135640000,148430000,185700000,160010000,186550000,180810000,194710000,239720000,313300000,301080000,356170000,251400000,240490000,217340000,255160000,266310000,306960000,302300000,252030000,
Poland,POL,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,110210000,76120000,75530000,110240000,119160000,,,,,,,,,,,,,,,,,
Pre-demographic dividend,PRE,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Puerto Rico,PRI,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,6880000,14730000,102470000,12820000,51180000,9010000,5660000,7720000,5090000,3420000,4620000,2800000,3480000,5120000,15000000,4530000,3150000,2420000,3960000,1660000,1990000,
Portugal,PRT,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Paraguay,PRY,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,50300000,40290000,43260000,45150000,45250000,42450000,47530000,35020000,41480000,55670000,53180000,44300000,47310000,39660000,39050000,33850000,33370000,40250000,34410000,36450000,26630000,
West Bank and Gaza,PSE,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,112100000,124670000,215510000,218380000,153560000,207930000,192880000,73940000,120800000,149560000,165830000,180210000,153810000,149400000,144440000,125090000,176140000,133430000,120270000,127830000,136290000,
Pacific island small states,PSS,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Post-demographic dividend,PST,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,282220000,267660000,303960000,356340000,406230000,,,,,,,,,,,,,,,,,
Qatar,QAT,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,490000,1180000,1050000,1880000,1470000,,,,,,,,,,,,,,,,,
Romania,ROU,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,108890000,112000000,126850000,143060000,148190000,,,,,,,,,,,,,,,,,
Russian Federation,RUS,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,582780000,799620000,1110590000,875630000,731150000,,,,,,,,,,,,,,,,,
Rwanda,RWA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,55630000,57670000,80900000,94280000,95910000,105610000,128030000,75900000,95910000,86610000,127760000,138640000,108180000,105140000,113150000,88510000,89250000,82270000,73010000,90730000,65980000,
South Asia,SAS,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,20600000,11080000,14150000,11030000,22110000,20230000,20230000,13260000,,,,,,,,,,,,,,
Sudan,SDN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,27930000,25570000,35170000,53790000,80970000,124470000,202700000,91570000,135780000,136490000,192720000,116930000,84240000,61090000,45660000,60750000,42140000,38710000,45660000,45380000,51640000,
Senegal,SEN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,123490000,141060000,158540000,205100000,217320000,226930000,358460000,204870000,224370000,192180000,182630000,144430000,179300000,164320000,167720000,169770000,149430000,135330000,177960000,154060000,173230000,
Singapore,SGP,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,8210000,7400000,5230000,6970000,7520000,,,,,,,,,,,,,,,,,
Solomon Islands,SLB,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,20850000,18810000,17110000,62740000,96260000,143310000,151380000,207760000,79920000,143530000,238700000,215350000,195390000,137620000,94730000,69170000,60640000,57470000,39930000,34360000,30850000,
Sierra Leone,SLE,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,20820000,30750000,44440000,68500000,36170000,30190000,40560000,55860000,51350000,52040000,38410000,45110000,48720000,38720000,51050000,39930000,74800000,61950000,40090000,43170000,44620000,
El Salvador,SLV,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,82320000,85280000,103280000,118720000,132900000,80440000,69130000,48880000,73800000,79000000,58950000,43850000,53150000,39680000,38220000,27830000,29030000,24960000,29140000,24760000,18440000,
San Marino,SMR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Somalia,SOM,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,16270000,29660000,14490000,20080000,10080000,8880000,17690000,7480000,10950000,13470000,29980000,35120000,27580000,34120000,56370000,365440000,77750000,75360000,62580000,74930000,92460000,
Serbia,SRB,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,117890000,207540000,281880000,303240000,298710000,329360000,310230000,211810000,322540000,111340000,130150000,118180000,105600000,91870000,95070000,81250000,86300000,111840000,120200000,113080000,178660000,
Sub-Saharan Africa (excluding high income),SSA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
South Sudan,SSD,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,85310000,119260000,131760000,101730000,114220000,110560000,93550000,46930000,46750000,63210000,
Sub-Saharan Africa,SSF,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Small states,SST,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Sao Tome and Principe,STP,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,11820000,10470000,11730000,12710000,14480000,10530000,10730000,10980000,17390000,15090000,10420000,9510000,9270000,8500000,9790000,5870000,5500000,7720000,8810000,7690000,6570000,
Suriname,SUR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,3710000,3130000,3820000,12520000,12030000,11970000,6170000,2620000,4470000,6570000,7020000,4750000,6080000,3800000,2530000,2530000,3750000,3810000,1900000,1660000,3340000,
Slovak Republic,SVK,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,16330000,17350000,28650000,31210000,27910000,,,,,,,,,,,,,,,,,
Slovenia,SVN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,5580000,6350000,5810000,,,,,,,,,,,,,,,,,,,
Sweden,SWE,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Eswatini,SWZ,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,9420000,8960000,9120000,7600000,4280000,5630000,5200000,5060000,5240000,6410000,7360000,9200000,6810000,6450000,9720000,9680000,9370000,20420000,13250000,10180000,6150000,
Sint Maarten (Dutch part),SXM,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Seychelles,SYC,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,3450000,3570000,4310000,6290000,5950000,6490000,4440000,4470000,5000000,3990000,3930000,4060000,4740000,4960000,4620000,4180000,3310000,4640000,,,,
Syrian Arab Republic,SYR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,41590000,43000000,46420000,58740000,64440000,75370000,89210000,109850000,111810000,119290000,119610000,90250000,74130000,89890000,92580000,96040000,115460000,134090000,183970000,257240000,261550000,
Turks and Caicos Islands,TCA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,3170000,3010000,2010000,1050000,1110000,1530000,310000,30000,,,,,,,,,,,,,,
Chad,TCD,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,31310000,26880000,33430000,41900000,41370000,44130000,42860000,38120000,41740000,34790000,40000000,23770000,22570000,27880000,25260000,17050000,16460000,16910000,17210000,37430000,46320000,
East Asia & Pacific (IDA & IBRD countries),TEA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Europe & Central Asia (IDA & IBRD countries),TEC,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Togo,TGO,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,23040000,23710000,26620000,33360000,33410000,33460000,30960000,33720000,32970000,32620000,30120000,23120000,31300000,31310000,41980000,30070000,29600000,40580000,42330000,41120000,45860000,
Thailand,THA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,197320000,167620000,177550000,169530000,157680000,152280000,202090000,126330000,104570000,104680000,116220000,118420000,131830000,97510000,94430000,61850000,76550000,76310000,75260000,88050000,77870000,
Tajikistan,TJK,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,13930000,18850000,51600000,37950000,49990000,55490000,50370000,35710000,60430000,39170000,43200000,33560000,38730000,32090000,44810000,32150000,22990000,26650000,31870000,37650000,31520000,
Turkmenistan,TKM,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,11690000,16270000,16690000,12390000,27860000,23960000,21560000,17510000,16930000,8460000,22370000,11530000,14040000,9740000,7730000,9190000,10730000,7940000,7680000,9330000,6220000,
Latin America & the Caribbean (IDA & IBRD countries),TLA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Timor-Leste,TLS,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,29440000,91860000,104270000,102170000,78310000,72580000,76580000,102470000,86730000,85520000,148290000,146780000,118950000,96030000,70750000,60420000,68950000,80380000,64340000,61800000,64520000,
Middle East & North Africa (IDA & IBRD countries),TMN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Tonga,TON,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,11210000,12790000,15710000,14090000,14560000,13490000,14040000,13150000,13970000,11120000,17700000,27860000,25310000,20820000,18820000,13690000,14490000,17620000,17270000,14060000,12060000,
South Asia (IDA & IBRD),TSA,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,,,,,,,,,,,,,,,,,,,,,,
Trinidad and Tobago,TTO,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,5320000,4440000,5380000,4940000,6940000,5140000,3760000,5880000,3190000,3150000,2070000,,,,,,,,,,,
Tunisia,TUN,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,95650000,90060000,98020000,129890000,141580000,145270000,149600000,163980000,156540000,162790000,162170000,102530000,164690000,167670000,171190000,148200000,167090000,186780000,211730000,260300000,240180000,
Turkiye,TUR,"Technical cooperation grants (BoP, current US$)",BX.GRT.TECH.CD.WD,84800000,88430000,95910000,136800000,146130000,174840000,183780000,227450000,447820000,154270000,154210000,151070000,160170000,153440000,159710000,137050000,186610000,231100000,266770000,374530000,377750000,
