Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,3/1/2023,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Europe & Central Asia,ECS,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,23813396273,24816223675,27883219884,32522940306,56982993204,71622267928,72608766887,89141105252,1.00266E+11,1.00585E+11,1.0594E+11,1.21305E+11,1.2193E+11,1.33655E+11,1.56228E+11,1.56398E+11,1.54659E+11,1.71397E+11,1.97778E+11,1.99412E+11,1.90144E+11,2.11895E+11
Ecuador,ECU,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5674384.6,26726613.74,2235390,2380322,4259574,5487504
"Egypt, Arab Rep.",EGY,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,59000000,46300000,37600000,120800000,100000000,136000000,138000000,122000000,0,0,0,0,0,0,,,,,0,1100000,0,0
Euro area,EMU,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,11096104801,11407903648,14308027930,16387068077,34996569783,40770471566,41674339999,53412947220,62184166177,58596824368,60813938007,70322555577,68794978136,80913237205,96903700952,98253669556,95876182558,1.08458E+11,1.26479E+11,1.26541E+11,1.25176E+11,1.38375E+11
Eritrea,ERI,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,94115.12027,,,,,,,,,,,,,,,,,,,,,
Spain,ESP,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,1173589613,1436944061,1613627620,1919938922,2373442085,2527128831,3418268058,2949863121,3839943382
Estonia,EST,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,1557828.556,2124895.167,4915363.961,,,,,,26859382.85,24466201.95,20323470.16,22438019.76,19307727,10079195.93,12772797.44,11896638.93,11485129.1,20217819.26,16138594.75,19406590.93,20544520.44,368177426.3
Ethiopia,ETH,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,0,0,0,0,3316.23488,4609.569466,14908.7128,83930.4812,106466.9733,2157698.205,247765.4169,4917.946591,19389.04006,,,23344.48387,8977.868867,139794.8955,7805175.499,0,10115.4849,42776.18727
European Union,EUU,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,12773267100,13358678206,16476498683,19152248418,39111790911,46577505959,47960358689,61027662475,71611508936,68021673381,71704005551,82457194485,81622795656,94192943063,1.11845E+11,1.11591E+11,1.09013E+11,1.225E+11,1.41176E+11,1.42296E+11,1.42028E+11,1.55642E+11
Fragile and conflict affected situations,FCS,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,7906958.841,7254371.354,20658288.64,21093293.63,40643002,64463413.03,236261097.9,111540035.1,211213286.6,265493706,156380190.3,138010339,150708058.2,270442102.5,201070377.8,166241542.3,110211339.3,121355195,154852648.1,140588105.8,106203434,269550245.5
Finland,FIN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,886365778.5,583847010.7,560922518.7,501363528.2,839611133,1205858638,,,1489349690,1734928258,2318716973,3238674270,3326995163,3533405015,2622438709,2455297314,3030847431,3072987936,3456439588,3612986914,2980688862,3453130588
Fiji,FJI,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,2914105.883,1264910.958,3905593.766,1119308.921,115848.8235,0,235405.1431,62502.53282,175272.512,735267.2479,529960.1954,169838.7659,55074.6015,0,473007.1908,429171.988,906978.5089,871780.7962,860879.359,786481.7783,135473.6343,47497.6647
France,FRA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,3973973760,4741250359,5714305056,5865520892,7237765434,8315623612,8459450015,13466689886,15472604432,12671414489,13625132123,15344865100,12742266511,13169451182,14543103950,15242960369,15482080302,16843554962,17743916341,15407019867,13972488585,15316537821
Faroe Islands,FRO,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,10000,20000,10000,20000,20317.83737,240460.5038,343459.9182,956121.7303,120436.2972,1410482.676,1154871.955,1183181.37,,,,,,,,,,
"Micronesia, Fed. Sts.",FSM,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,
Gabon,GAB,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,
United Kingdom,GBR,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,8098446664,8158908321,6950008299,8681034663,10984823631,16061574497,16495779268,18642215190,17601940135,18137958420,18121316422,18704684212,16556135736,16906115420,19900806696,20891321912,18816662933,22179105825,24009792879,25721371555,23017352520,23712066443
Georgia,GEO,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,3358785.7,3944509.86,5510000,6288505,7724886.7,9294601.03,12931970.91,10630297.59,6197426.51,7464329.01,4726381.09,4558175.12,3468465.09,3342545.4,1682200.68,566769.6,795201.33,332992.75,270121.8,927933.83,994714.92,6134814.73
Ghana,GHA,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,0,0,,,,,,,,95841909.32,74737849.62,46229218.57,11043066.68
Gibraltar,GIB,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,0,4390,30000,308640,0,270000,0,60000,100000,,,,,-1450000,,,,,,,,0
"Gambia, The",GMB,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,
Guinea-Bissau,GNB,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,0,0,0,0,0,0,,,,,,,,,,78950,,0,,198580.228,
Equatorial Guinea,GNQ,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,
Greece,GRC,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,5399433.952,14004723.55,12604740.53,18379727.11,31823429.76,60220041.08,66698116.09,52293992.18,43866779.28,47980894.67,68694446.77,69091286.65,82105489.08,55007473.91,107893971.5,54111479.93,77870831.57,75578578.63,95818326.15,75905558.75,58531027.32,63730367.51
Grenada,GRD,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,0,0,0,0,0,0,64714.81481,64714.81481,65040.74074,68148.51852,67444.07407,70484.44444,70387.40741,73248.14815,14156.66667,14156.66667,8050.074074,47790.37037,9121.348148,12424.12963,12424.12963,16555.15273
Greenland,GRL,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,
Guatemala,GTM,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,0,0,0,2200000,4500000,7900000,10800000,11920490,11760150,12735430,10874530,12054730,15423050,15215600,16477460,14069750,15596720,16198890,16437990,15852370,16768610
Guam,GUM,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,,,,,,,,,,,,,,,,,,,,,,
Guyana,GUY,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,14800000,23100000,34400000,32100000,33737000,35423000,37194000,40542000,42569095.24,44697550,46932427.5,49279048.87,51743001.32,5390000,4364000,4077000,3011666.667,375160,169000,1049100,92440,15000
High income,HIC,"Charges for the use of intellectual property, receipts (BoP, current US$)",BX.GSR.ROYL.CD,81569358029,80813054073,87711041619,97811655311,1.36294E+11,1.60629E+11,1.71554E+11,2.05283E+11,2.2598E+11,2.18998E+11,2.38638E+11,2.70103E+11,2.7458E+11,2.9343E+11,3.2671E+11,3.25778E+11,3.28325E+11,3.54647E+11,3.84175E+11,3.95569E+11,3.74936E+11,4.16339E+11
