,,,,,,,,,,,,,,,,,,,,,,,,,,
,Interest Rates selected indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,Error during exception handling: Attempting to throw non-initialized exception,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Jordan,Units,,...,...,...,...,...,4.50,5.25,4.75,4.00,2.50,2.00,2.25,4.00,3.50,2.75,1.50,1.75,3.00,4.00,3.25,2.00,2.00,6.25
,"Kazakhstan, Rep. of",Units,,...,...,...,...,...,...,9.00,11.00,10.50,7.00,7.00,7.50,5.50,5.50,5.50,16.00,12.00,10.25,9.25,9.25,9.00,9.75,16.75
,Kenya,Units,,...,...,...,...,...,...,...,8.75,8.50,7.00,6.00,18.00,11.00,8.50,8.50,11.50,10.00,10.00,9.00,8.50,7.00,7.00,...
,"Korea, Rep. of",Units,,5.25,4.00,4.25,3.75,3.25,3.75,4.50,5.00,3.00,2.00,2.50,3.25,2.75,2.50,2.00,1.50,1.25,1.50,1.75,1.25,0.50,1.00,...
,Kyrgyz Rep.,Units,,38.29,7.95,4.43,3.97,4.00,4.13,3.15,8.79,15.22,0.90,5.50,13.61,2.64,4.17,10.50,10.00,5.00,5.00,4.75,4.25,5.00,8.00,...
,Malaysia,Units,,...,...,5.00,4.50,2.70,3.00,3.50,3.50,3.25,2.00,2.75,3.00,3.00,3.00,3.25,3.25,3.00,3.00,3.25,3.00,1.75,1.75,...
,Mali,Units,,...,5.00,5.00,3.50,3.00,3.00,3.25,3.25,3.75,3.25,3.25,3.25,3.00,2.50,2.50,2.50,2.50,2.50,...,...,...,...,...
,Mauritius,Units,,...,...,...,...,...,...,...,9.25,6.75,5.75,4.75,5.40,4.90,4.65,4.65,4.40,4.00,3.50,3.50,3.35,1.85,1.85,4.50
,Mexico,Units,,...,...,8.25,6.12,8.75,8.27,7.02,7.57,8.25,4.50,4.50,4.50,4.50,3.50,3.00,3.25,5.75,7.25,8.25,7.25,4.25,5.50,...
,"Moldova, Rep. of",Units,,27.00,13.00,9.50,14.00,14.50,12.50,14.50,16.00,14.00,5.00,7.00,9.50,4.50,3.50,6.50,19.50,9.00,6.50,6.50,5.50,2.65,6.50,20.00
