,,,,,,,,,,,,,,,,,,,,,,,,,,
,International Liquidity selected indicators,,,,,,,,,,,,,,,,,,,,,,,,,
,"Total Reserves excluding Gold, US Dollars",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Source: International Financial Statistics (IFS),,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,
,Belgium,Millions,,"9,994.36","11,266.18","11,855.16","10,989.41","10,361.11","8,241.22","8,783.36","10,383.93","9,318.43","15,906.61","16,499.24","17,918.06","18,600.11","18,138.87","16,626.12","16,352.19","15,103.25","16,672.73","17,486.66","17,835.33","19,470.40","28,565.62","28,023.46"
,Belize,Millions,,122.90,112.04,114.51,84.68,48.25,71.36,113.72,108.51,166.16,213.68,218.00,237.11,288.92,402.75,486.88,437.15,376.74,312.14,294.47,277.58,348.09,420.10,482.15
,Bhutan,Millions,,317.63,323.36,354.95,366.60,398.62,467.43,545.32,699.05,764.80,890.89,"1,002.14",789.64,954.68,991.31,"1,245.09","1,103.18","1,127.28","1,206.24",987.25,"1,228.30","1,423.13",932.58,...
,Bolivia,Millions,,926.43,886.42,580.46,716.80,872.37,"1,327.60","2,614.81","4,554.02","6,927.36","7,583.79","8,133.86","9,910.71","11,659.29","12,782.73","13,480.89","11,600.79","8,487.39","8,473.88","7,177.83","4,373.78","2,662.44","2,242.41","1,274.91"
,Bosnia and Herzegovina,Millions,,496.63,"1,233.13","1,336.27","1,813.52","2,427.27","2,547.61","3,671.01","5,041.78","4,479.83","4,529.04","4,366.19","4,149.56","4,283.49","4,868.37","4,744.43","4,689.22","5,026.41","6,349.27","6,685.40","7,061.49","8,525.57","9,300.31","8,674.71"
,Botswana,Millions,,"6,318.21","5,897.25","5,473.92","5,339.78","5,661.43","6,309.06","7,992.39","9,789.74","9,118.64","8,703.96","7,885.21","8,081.89","7,627.97","7,726.05","8,322.77","7,546.14","7,188.82","7,490.51","6,656.91","6,170.22","4,940.89","4,801.61","4,278.95"
,Brazil,Millions,,"32,433.98","35,563.04","37,461.99","48,846.60","52,461.78","53,245.21","85,156.18","179,432.87","192,843.63","237,364.46","287,056.04","350,356.04","369,565.97","356,214.15","360,964.71","354,174.89","362,504.95","371,150.62","371,933.90","353,587.90","351,518.55","354,623.06","317,118.74"
,Brunei Darussalam,Millions,,408.34,381.82,448.99,474.74,488.89,491.89,513.57,667.49,751.16,"1,357.27","1,563.16","2,486.78","3,285.31","3,398.52","3,471.22","3,211.36","3,321.82","3,299.65","3,220.62","4,051.94","3,721.32","4,717.08",...
,Bulgaria,Millions,,"3,154.93","3,290.77","4,407.06","6,291.01","8,776.25","8,040.54","10,943.01","16,477.94","16,815.53","17,127.29","15,420.51","15,251.92","18,371.02","18,334.73","18,576.13","20,783.32","23,691.21","26,692.71","27,044.89","25,919.57","35,377.55","36,798.32","38,609.14"
,Burundi,Millions,,32.92,17.71,58.78,66.97,65.75,100.08,130.53,176.33,265.70,322.04,330.73,293.98,307.16,328.15,315.98,135.12,94.05,96.15,66.89,109.90,88.49,264.41,161.49
,Cabo Verde,Millions,,28.20,45.48,77.12,92.62,139.36,174.39,254.53,364.46,361.47,397.88,382.19,338.62,375.84,475.33,510.93,494.50,572.74,617.36,606.43,737.99,674.57,711.41,646.64
